id;fold;val_score;representation
19;0;tensor(0.8074);[div, div, 9, 9, tensor(0.3212)]
19;1;tensor(0.8371);[div, div, 9, 9, tensor(0.3212)]
19;2;tensor(0.8234);[div, div, 9, 9, tensor(0.3212)]
19;3;tensor(0.8197);[div, div, 9, 9, tensor(0.3212)]
19;4;tensor(0.8207);[div, div, 9, 9, tensor(0.3212)]
19;5;tensor(0.8173);[div, div, 9, 9, tensor(0.3212)]
19;6;tensor(0.8275);[div, div, 9, 9, tensor(0.3212)]
19;7;tensor(0.8318);[div, div, 9, 9, tensor(0.3212)]
19;8;tensor(0.8435);[div, div, 9, 9, tensor(0.3212)]
19;9;tensor(0.8249);[div, div, 9, 9, tensor(0.3212)]
