id;fold;val_score;representation
;0;tensor(2.7136, grad_fn=<SqrtBackward0>);repr
;1;tensor(2.6379, grad_fn=<SqrtBackward0>);repr
;2;tensor(2.5763, grad_fn=<SqrtBackward0>);repr
;3;tensor(2.5918, grad_fn=<SqrtBackward0>);repr
;4;tensor(2.7388, grad_fn=<SqrtBackward0>);repr
;5;tensor(2.8976, grad_fn=<SqrtBackward0>);repr
;6;tensor(2.9233, grad_fn=<SqrtBackward0>);repr
;7;tensor(2.9807, grad_fn=<SqrtBackward0>);repr
;8;tensor(3.0589, grad_fn=<SqrtBackward0>);repr
;9;tensor(3.5657, grad_fn=<SqrtBackward0>);repr
