id;fold;val_score;representation
;0;tensor(0.1462, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1580, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1333, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1661, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1407, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1224, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1416, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1460, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1399, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1461, grad_fn=<SqrtBackward0>);repr
