id;fold;val_score;representation
;0;tensor(3.4182, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.3324, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.5277, grad_fn=<SqrtBackward0>);repr
;3;tensor(2.7836, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.6305, grad_fn=<SqrtBackward0>);repr
;5;tensor(3.0655, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.4433, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.4457, grad_fn=<SqrtBackward0>);repr
;8;tensor(3.5510, grad_fn=<SqrtBackward0>);repr
;9;tensor(3.1116, grad_fn=<SqrtBackward0>);repr
