id;fold;val_score;representation
;0;tensor(0.1776, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1991, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.2262, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1948, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.2155, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1846, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.2016, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.2153, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.2626, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.2599, grad_fn=<SqrtBackward0>);repr
