id;fold;val_score;representation
;0;tensor(0.1613, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1585, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1349, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1838, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1394, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1367, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1365, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1392, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1489, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1469, grad_fn=<SqrtBackward0>);repr
