id;fold;val_score;representation
;0;tensor(2.4748, grad_fn=<SqrtBackward0>);repr
;1;tensor(2.8757, grad_fn=<SqrtBackward0>);repr
;2;tensor(2.9828, grad_fn=<SqrtBackward0>);repr
;3;tensor(3.0186, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.0333, grad_fn=<SqrtBackward0>);repr
;5;tensor(2.7097, grad_fn=<SqrtBackward0>);repr
;6;tensor(2.8892, grad_fn=<SqrtBackward0>);repr
;7;tensor(2.9345, grad_fn=<SqrtBackward0>);repr
;8;tensor(2.4688, grad_fn=<SqrtBackward0>);repr
;9;tensor(2.3537, grad_fn=<SqrtBackward0>);repr
