id;fold;val_score;representation
;0;tensor(0.1482, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1534, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1318, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1683, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1382, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1197, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1408, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1322, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1410, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1369, grad_fn=<SqrtBackward0>);repr
