id;fold;val_score;representation
;0;tensor(4.0083, grad_fn=<SqrtBackward0>);repr
;1;tensor(2.6139, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.4025, grad_fn=<SqrtBackward0>);repr
;3;tensor(3.1893, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.5303, grad_fn=<SqrtBackward0>);repr
;5;tensor(2.9586, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.6111, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.3169, grad_fn=<SqrtBackward0>);repr
;8;tensor(3.6622, grad_fn=<SqrtBackward0>);repr
;9;tensor(3.4161, grad_fn=<SqrtBackward0>);repr
