id;fold;val_score;representation
;0;tensor(2.1504, grad_fn=<SqrtBackward0>);repr
;1;tensor(1.8227, grad_fn=<SqrtBackward0>);repr
;2;tensor(2.2014, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.7800, grad_fn=<SqrtBackward0>);repr
;4;tensor(1.5564, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.6771, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.7941, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4839, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4849, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1383, grad_fn=<SqrtBackward0>);repr
