id;fold;val_score;representation
;0;tensor(0.1495, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1607, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1314, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1662, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1369, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1271, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1431, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1559, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1408, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1441, grad_fn=<SqrtBackward0>);repr
