id;fold;val_score;representation
;0;tensor(0.1489, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1704, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1518, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1544, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1391, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1259, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1610, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1467, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1542, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1512, grad_fn=<SqrtBackward0>);repr
