id;fold;val_score;representation
;0;tensor(0.1602, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1693, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1607, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.2019, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1393, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1870, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1703, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1739, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1680, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1359, grad_fn=<SqrtBackward0>);repr
