id;fold;val_score;representation
;0;tensor(0.1503, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1503, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1390, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1628, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1399, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1161, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1319, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1409, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1431, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1376, grad_fn=<SqrtBackward0>);repr
