id;fold;val_score;representation
;0;tensor(0.1421, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1480, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1285, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1714, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1353, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1192, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1347, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1222, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1404, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1386, grad_fn=<SqrtBackward0>);repr
