id;fold;val_score;representation
;0;tensor(2.8173, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.1760, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.6087, grad_fn=<SqrtBackward0>);repr
;3;tensor(3.1978, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.6500, grad_fn=<SqrtBackward0>);repr
;5;tensor(3.1732, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.4122, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.0864, grad_fn=<SqrtBackward0>);repr
;8;tensor(3.8796, grad_fn=<SqrtBackward0>);repr
;9;tensor(3.5959, grad_fn=<SqrtBackward0>);repr
