id;fold;val_score;representation
;0;tensor(0.1434, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1549, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1326, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1674, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1389, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1195, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1423, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1250, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1368, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1339, grad_fn=<SqrtBackward0>);repr
