id;fold;val_score;representation
;0;tensor(4.3490, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.3020, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.5991, grad_fn=<SqrtBackward0>);repr
;3;tensor(4.1817, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.4183, grad_fn=<SqrtBackward0>);repr
;5;tensor(2.9763, grad_fn=<SqrtBackward0>);repr
;6;tensor(2.6414, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.7787, grad_fn=<SqrtBackward0>);repr
;8;tensor(4.0974, grad_fn=<SqrtBackward0>);repr
;9;tensor(3.6906, grad_fn=<SqrtBackward0>);repr
