id;fold;val_score;representation
;0;tensor(0.2013, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.2144, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.2103, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.2082, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.2511, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1431, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.2419, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1538, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1630, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1878, grad_fn=<SqrtBackward0>);repr
