id;fold;val_score;representation
;0;tensor(3.4251, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.4656, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.5087, grad_fn=<SqrtBackward0>);repr
;3;tensor(3.3462, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.5419, grad_fn=<SqrtBackward0>);repr
;5;tensor(3.2614, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.1292, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.0827, grad_fn=<SqrtBackward0>);repr
;8;tensor(3.5183, grad_fn=<SqrtBackward0>);repr
;9;tensor(3.2637, grad_fn=<SqrtBackward0>);repr
