id;fold;val_score;representation
;0;tensor(0.2736, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.2396, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.3094, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.3684, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1862, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.2967, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1977, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1489, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1961, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.3260, grad_fn=<SqrtBackward0>);repr
