id;fold;val_score;representation
;0;tensor(0.1891, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1838, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1514, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.2043, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1492, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1590, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1379, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1546, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1694, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1596, grad_fn=<SqrtBackward0>);repr
