id;fold;val_score;representation
;0;tensor(0.1555, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1575, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1306, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1680, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1380, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1271, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1399, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1385, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1489, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1396, grad_fn=<SqrtBackward0>);repr
