id;fold;val_score;representation
;0;tensor(3.2433, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.0922, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.1634, grad_fn=<SqrtBackward0>);repr
;3;tensor(3.2156, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.1202, grad_fn=<SqrtBackward0>);repr
;5;tensor(3.4949, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.4246, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.4328, grad_fn=<SqrtBackward0>);repr
;8;tensor(2.9877, grad_fn=<SqrtBackward0>);repr
;9;tensor(2.9839, grad_fn=<SqrtBackward0>);repr
