id;fold;val_score;representation
;0;tensor(0.1727, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1650, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1511, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.2188, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1666, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1494, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1781, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1348, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1850, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1517, grad_fn=<SqrtBackward0>);repr
