id;fold;val_score;representation
;0;tensor(0.1461, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1504, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1454, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1522, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1577, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1154, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.2369, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1330, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1403, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1345, grad_fn=<SqrtBackward0>);repr
