id;fold;val_score;representation
;0;tensor(0.1897, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.2108, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.2071, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1713, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1995, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1893, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.2228, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.2557, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.2051, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.2297, grad_fn=<SqrtBackward0>);repr
