id;fold;val_score;representation
;0;tensor(0.3111, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.2493, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.3350, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.3098, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.2574, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.3284, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.5369, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4109, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4239, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.2964, grad_fn=<SqrtBackward0>);repr
