id;fold;val_score;representation
;0;tensor(2.2240, grad_fn=<SqrtBackward0>);repr
;1;tensor(1.4483, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.0327, grad_fn=<SqrtBackward0>);repr
;3;tensor(2.6342, grad_fn=<SqrtBackward0>);repr
;4;tensor(2.2528, grad_fn=<SqrtBackward0>);repr
;5;tensor(2.5116, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.0371, grad_fn=<SqrtBackward0>);repr
;7;tensor(1.1359, grad_fn=<SqrtBackward0>);repr
;8;tensor(1.7377, grad_fn=<SqrtBackward0>);repr
;9;tensor(2.8757, grad_fn=<SqrtBackward0>);repr
