id;fold;val_score;representation
;0;tensor(0.1590, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1614, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1368, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1577, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1475, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1379, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1535, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1432, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1439, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1876, grad_fn=<SqrtBackward0>);repr
