id;fold;val_score;representation
;0;tensor(2.5891, grad_fn=<SqrtBackward0>);repr
;1;tensor(2.3789, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.9600, grad_fn=<SqrtBackward0>);repr
;3;tensor(2.5465, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.6914, grad_fn=<SqrtBackward0>);repr
;5;tensor(3.6757, grad_fn=<SqrtBackward0>);repr
;6;tensor(2.6346, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.6400, grad_fn=<SqrtBackward0>);repr
;8;tensor(4.2628, grad_fn=<SqrtBackward0>);repr
;9;tensor(2.6990, grad_fn=<SqrtBackward0>);repr
