id;fold;val_score;representation
;0;tensor(0.1480, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1435, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1209, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1873, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1465, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1530, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1370, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1308, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1304, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1407, grad_fn=<SqrtBackward0>);repr
