id;fold;val_score;representation
;0;tensor(1.6806, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4799, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.2421, grad_fn=<SqrtBackward0>);repr
;3;tensor(1.2841, grad_fn=<SqrtBackward0>);repr
;4;tensor(1.2280, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1766, grad_fn=<SqrtBackward0>);repr
;6;tensor(1.8205, grad_fn=<SqrtBackward0>);repr
;7;tensor(1.9083, grad_fn=<SqrtBackward0>);repr
;8;tensor(1.5959, grad_fn=<SqrtBackward0>);repr
;9;tensor(1.9842, grad_fn=<SqrtBackward0>);repr
