id;fold;val_score;representation
;0;tensor(0.1481, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1606, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1324, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1686, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1416, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1232, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1410, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1360, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1434, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1428, grad_fn=<SqrtBackward0>);repr
