id;fold;val_score;representation
;0;tensor(0.1448, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1572, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1344, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1787, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1388, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1384, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1538, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1210, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1742, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.7642, grad_fn=<SqrtBackward0>);repr
