id;fold;val_score;representation
;0;tensor(0.1488, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1507, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1311, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1735, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.1364, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1201, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1338, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.1235, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1472, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.1378, grad_fn=<SqrtBackward0>);repr
