generation;train_score;val_score
0;3.3359725884668645;3.333970658355547
1;2.066678883595221;2.0970397392605
2;0.6442227865306451;0.636784427858334
3;0.25113285770001664;0.2556734864083628
4;0.23509773474079623;0.24635503803556946
5;0.19777010260398947;0.2076628407318179
6;0.1776133945906437;0.1861130761187638
7;0.15307549535553053;0.16436093980553446
8;0.15307549535553053;0.16436093980553446
9;0.15307549535553053;0.16436093980553446
10;0.15152855730941414;0.16133214998114723
11;0.15152855730941414;0.16133214998114723
12;0.1513649951587983;0.16160224611600368
13;0.15077595517946188;0.16111945745972142
14;0.15077595517946188;0.16111945745972142
15;0.14798200696340524;0.15919062804044176
16;0.14798200696340524;0.15919062804044176
17;0.14798200696340524;0.15919062804044176
18;0.14798200696340524;0.15919062804044176
19;0.14798200696340524;0.15919062804044176
20;0.14798200696340524;0.15919062804044176
21;0.14798200696340524;0.15919062804044176
22;0.14798200696340524;0.15919062804044176
23;0.14798200696340524;0.15919062804044176
24;0.14798200696340524;0.15919062804044176
25;0.14798200696340524;0.15919062804044176
26;0.14798200696340524;0.15919062804044176
27;0.14798200696340524;0.15919062804044176
28;0.14798200696340524;0.15919062804044176
29;0.14798200696340524;0.15919062804044176
30;0.14798200696340524;0.15919062804044176
31;0.14798200696340524;0.15919062804044176
32;0.14798200696340524;0.15919062804044176
33;0.14798200696340524;0.15919062804044176
34;0.14798200696340524;0.15919062804044176
35;0.14798200696340524;0.15919062804044176
36;0.14798200696340524;0.15919062804044176
37;0.14798200696340524;0.15919062804044176
38;0.14798200696340524;0.15919062804044176
39;0.14798200696340524;0.15919062804044176
40;0.14798200696340524;0.15919062804044176
41;0.14798200696340524;0.15919062804044176
42;0.14798200696340524;0.15919062804044176
43;0.14798200696340524;0.15919062804044176
44;0.14798200696340524;0.15919062804044176
45;0.14798200696340524;0.15919062804044176
46;0.14798200696340524;0.15919062804044176
47;0.14798200696340524;0.15919062804044176
48;0.14798200696340524;0.15919062804044176
49;0.14704599129818033;0.1593112304131493
50;0.14704599129818033;0.1593112304131493
51;0.14704599129818033;0.1593112304131493
52;0.14704599129818033;0.1593112304131493
53;0.14704599129818033;0.1593112304131493
54;0.14704599129818033;0.1593112304131493
55;0.14704599129818033;0.1593112304131493
56;0.14704599129818033;0.1593112304131493
57;0.14704599129818033;0.1593112304131493
58;0.14704599129818033;0.1593112304131493
59;0.14704599129818033;0.1593112304131493
60;0.14704599129818033;0.1593112304131493
61;0.14704599129818033;0.1593112304131493
62;0.14704599129818033;0.1593112304131493
63;0.14704599129818033;0.1593112304131493
64;0.14704599129818033;0.1593112304131493
65;0.14704599129818033;0.1593112304131493
66;0.14704599129818033;0.1593112304131493
67;0.14704599129818033;0.1593112304131493
68;0.14704599129818033;0.1593112304131493
69;0.14704599129818033;0.1593112304131493
70;0.14704599129818033;0.1593112304131493
71;0.14704599129818033;0.1593112304131493
72;0.14704599129818033;0.1593112304131493
73;0.14704599129818033;0.1593112304131493
74;0.1469948414907044;0.1582209338422451
0;3.334633703810137;3.345761057366131
1;2.4236840650038878;2.435668724297113
2;1.8391211423987992;1.642693484110172
3;1.020848099632787;0.9219865100927126
4;0.8309290491243704;0.9087115966937879
5;0.39931872038276345;0.4544125384923736
6;0.19266561834092513;0.18607127138242535
7;0.19266561834092513;0.18607127138242535
8;0.16760370226093282;0.19953314851617407
9;0.1532547892178065;0.17249509113610487
10;0.1532547892178065;0.17249509113610487
11;0.1532547892178065;0.17249509113610487
12;0.1532547892178065;0.17249509113610487
13;0.1532547892178065;0.17249509113610487
14;0.1532547892178065;0.17249509113610487
15;0.1532547892178065;0.17249509113610487
16;0.1532547892178065;0.17249509113610487
17;0.15231110620879995;0.1620525694109094
18;0.15231110620879995;0.1620525694109094
19;0.15231110620879995;0.1620525694109094
20;0.15231110620879995;0.1620525694109094
21;0.15231110620879995;0.1620525694109094
22;0.14932699388839255;0.17555485477188162
23;0.14913854435820376;0.1599480439550064
24;0.14913854435820376;0.1599480439550064
25;0.14913854435820376;0.1599480439550064
26;0.14913854435820376;0.1599480439550064
27;0.14913854435820376;0.1599480439550064
28;0.14913854435820376;0.1599480439550064
29;0.14856727083799562;0.15874124761952432
30;0.14856727083799562;0.15874124761952432
31;0.14856727083799562;0.15874124761952432
32;0.14856727083799562;0.15874124761952432
33;0.14856727083799562;0.15874124761952432
34;0.14856727083799562;0.15874124761952432
35;0.14853787168113472;0.15811125635206857
36;0.14853787168113472;0.15811125635206857
37;0.14853787168113472;0.15811125635206857
38;0.14853787168113472;0.15811125635206857
39;0.14853787168113472;0.15811125635206857
40;0.14853304677433934;0.15814994567166357
41;0.14853304677433934;0.15814994567166357
42;0.14853304677433934;0.15814994567166357
43;0.14662852335366441;0.15887882114168
44;0.14662852335366441;0.15887882114168
45;0.1455102199154842;0.16143235342027382
46;0.1455102199154842;0.16143235342027382
47;0.1455102199154842;0.16143235342027382
48;0.1455102199154842;0.16143235342027382
49;0.1455102199154842;0.16143235342027382
50;0.1455102199154842;0.16143235342027382
51;0.1455102199154842;0.16143235342027382
52;0.1455102199154842;0.16143235342027382
53;0.1455102199154842;0.16143235342027382
