id;fold;val_score;representation
18;0;0.0615019037981717;repr
18;1;0.06273955671729142;repr
18;2;0.0648183858911676;repr
18;3;0.055797900625296236;repr
18;4;0.06882198665458797;repr
18;5;0.06897971428224195;repr
18;6;0.061942985987921265;repr
18;7;0.06261468295046207;repr
18;8;0.06546221225720039;repr
18;9;0.06383203426164734;repr
