id;fold;val_score;representation
187;0;tensor(0.6328);[div, 2, tensor(0.9796)]
187;1;tensor(0.5967);[div, tensor(-0.6816), tensor(-0.1243)]
187;2;tensor(0.6462);[2]
187;3;tensor(0.4557);[sub, tensor(2.8904), tensor(-2.4558)]
187;4;tensor(0.6492);[2]
187;5;tensor(0.2422);[sub, tensor(4.6550), div, 7, sub, 7, 3]
187;6;tensor(0.5947);[div, tensor(-0.6816), tensor(-0.1243)]
187;7;tensor(0.2541);[sub, tensor(4.6550), div, div, 2, 8, 3]
187;8;tensor(0.5932);[sub, 9, tensor(-4.3882)]
187;9;tensor(0.1258);[sub, tensor(1.5841), tensor(-3.1977)]
