id;fold;val_score;representation
159;0;tensor(0.6132);[sub, 9, tensor(-4.3654)]
159;1;tensor(0.5933);[sub, 9, tensor(-4.3654)]
159;2;tensor(0.6121);[sub, 9, tensor(-4.3654)]
159;3;tensor(0.5860);[sub, 9, tensor(-4.3654)]
159;4;tensor(0.6140);[sub, 9, tensor(-4.3654)]
159;5;tensor(0.6121);[sub, 9, tensor(-4.3654)]
159;6;tensor(0.7370);[add, 9, 2]
159;7;tensor(0.5836);[sub, 9, tensor(-4.3654)]
159;8;tensor(0.6103);[sub, 9, tensor(-4.3654)]
159;9;tensor(0.6044);[sub, 9, tensor(-4.3654)]
