id;fold;val_score;representation
41;0;tensor(0.0653);[sub, tensor(4.9012), sub, tensor(-2.6238), tensor(-2.6238)]
41;1;tensor(0.0651);[tensor(4.9012)]
41;2;tensor(0.1078);[add, tensor(2.8622), tensor(2.1171)]
41;3;tensor(0.0682);[add, div, add, tensor(-1.0742), tensor(1.6271), add, tensor(-1.0742), 2, sub, tensor(0.1026), tensor(-4.6337)]
41;4;tensor(0.1058);[add, tensor(2.8622), tensor(2.1171)]
41;5;tensor(0.6233);[2]
41;6;tensor(0.1081);[add, tensor(2.8622), tensor(2.1171)]
41;7;tensor(0.0650);[tensor(4.9012)]
41;8;tensor(0.1074);[add, tensor(2.8622), tensor(2.1171)]
41;9;tensor(0.1426);[tensor(4.7627)]
