id;ps;n_iter;initializer;sspace;selection_pressure;selection_method;mutation_prob;mutation_method;xo_prob;xo_method;has_elitism;allow_reproduction;score
93;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x00000280164327A0>;0.5;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016401620>;0.05;<function swap_xo at 0x00000280152AEC00>;True;True;0.47906184
94;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [add, div, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.3, 'max_init_depth': 5, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002801644D3A0>;0.2;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x00000280164327A0>;0.8;<function swap_xo at 0x00000280152AEC00>;False;False;0.46007842
95;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002801648FA60>;0.15;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x00000280163E0FE0>;0.2;<function swap_xo at 0x00000280152AEC00>;False;True;1.072067
96;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [add, mul, div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_tournament.<locals>.tournament at 0x0000028016395300>;0.15;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016484860>;0.05;<function swap_xo at 0x00000280152AEC00>;False;True;0.69786227
97;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x00000280164B5800>;0.1;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016484720>;0.9;<function swap_xo at 0x00000280152AEC00>;False;True;0.64253163
98;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [sub, mul, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x00000280163362A0>;0.05;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016513100>;0.9;<function swap_xo at 0x00000280152AEC00>;False;False;1.5152773
99;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.3, 'max_init_depth': 4, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x00000280164A4180>;0.05;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016510680>;0.2;<function swap_xo at 0x00000280152AEC00>;False;False;3.8128319
100;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [mul, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016533240>;0.15;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x00000280164B74C0>;0.7;<function swap_xo at 0x00000280152AEC00>;True;True;0.72869986
101;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [sub, div, add, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000280164E02C0>;0.5;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x000002801640C040>;0.9;<function swap_xo at 0x00000280152AEC00>;True;False;0.7124172
102;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [mul, add, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000280165304A0>;0.2;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x00000280164E0A40>;0.2;<function swap_xo at 0x00000280152AEC00>;True;False;0.6209965
103;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [mul, sub, add, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002801660ECA0>;0.1;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x000002801654EB60>;0.05;<function swap_xo at 0x00000280152AEC00>;True;True;0.72869986
104;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [sub, add, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.3, 'max_init_depth': 4, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016626980>;0.05;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016533240>;0.7;<function swap_xo at 0x00000280152AEC00>;True;False;0.45564127
105;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x000002801654E840>;0.1;<function prm_point_mtn.<locals>.point_mtn at 0x00000280165DDF80>;0.05;<function swap_xo at 0x00000280152AEC00>;False;False;0.73545474
106;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.3, 'max_init_depth': 5, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000280165C8D60>;0.1;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x000002801666AB60>;0.5;<function swap_xo at 0x00000280152AEC00>;False;False;39.30256
107;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.05, 'max_init_depth': 5, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x00000280164E02C0>;0.05;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x00000280165AFF60>;0.9;<function swap_xo at 0x00000280152AEC00>;True;False;0.8739379
108;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [sub, mul, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_double_tournament.<locals>.double_tournament at 0x000002801667E3E0>;0.1;<function prm_point_mtn.<locals>.point_mtn at 0x00000280166AF600>;0.7;<function swap_xo at 0x00000280152AEC00>;True;True;0.7115137
109;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [mul, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002801661E200>;0.1;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x000002801666A7A0>;0.8;<function swap_xo at 0x00000280152AEC00>;True;False;0.24811251
110;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016703D80>;0.15;<function prm_point_mtn.<locals>.point_mtn at 0x00000280166CB920>;0.5;<function swap_xo at 0x00000280152AEC00>;False;False;0.90955096
111;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.05, 'max_init_depth': 5, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016609620>;0.2;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016703B00>;0.5;<function swap_xo at 0x00000280152AEC00>;False;False;0.64253163
112;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [add, mul, div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_double_tournament.<locals>.double_tournament at 0x000002801678CFE0>;0.05;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016676A20>;0.9;<function swap_xo at 0x00000280152AEC00>;True;False;0.61660874
113;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [sub, add, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x0000028016770F40>;0.1;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x0000028016792CA0>;0.05;<function swap_xo at 0x00000280152AEC00>;False;True;1.4851335
114;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.1, 'max_init_depth': 4, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_tournament.<locals>.tournament at 0x0000028016676A20>;0.15;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016758FE0>;0.9;<function swap_xo at 0x00000280152AEC00>;True;True;1.0110295
115;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [div, add, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016770220>;0.1;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x00000280167444A0>;0.7;<function swap_xo at 0x00000280152AEC00>;True;True;1.1462739
116;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x000002801675AF20>;0.1;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x0000028016770220>;0.2;<function swap_xo at 0x00000280152AEC00>;False;True;2.238359
117;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [add, div, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016822520>;0.2;<function prm_point_mtn.<locals>.point_mtn at 0x00000280167C1F80>;0.5;<function swap_xo at 0x00000280152AEC00>;False;True;1.4257728
118;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.1, 'max_init_depth': 4, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_tournament.<locals>.tournament at 0x00000280167444A0>;0.5;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x0000028016821760>;0.05;<function swap_xo at 0x00000280152AEC00>;True;True;2.1037965
119;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.05, 'max_init_depth': 5, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016875260>;0.1;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016770220>;0.7;<function swap_xo at 0x00000280152AEC00>;False;False;3.6029553
120;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [add, div, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x00000280167DA8E0>;0.5;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016676A20>;0.8;<function swap_xo at 0x00000280152AEC00>;False;False;1.0059283
121;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div, mul, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.05, 'max_init_depth': 4, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x00000280168368E0>;0.5;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016836C00>;0.05;<function swap_xo at 0x00000280152AEC00>;False;True;0.37785527
122;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [add, sub, mul, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016831E40>;0.2;<function prm_point_mtn.<locals>.point_mtn at 0x00000280168385E0>;0.2;<function swap_xo at 0x00000280152AEC00>;False;True;0.4606995
123;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.2, 'max_init_depth': 5, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016823A60>;0.5;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x00000280168C59E0>;0.2;<function swap_xo at 0x00000280152AEC00>;True;True;2.7006218
124;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [add, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016957380>;0.2;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016957740>;0.8;<function swap_xo at 0x00000280152AEC00>;False;False;0.6085815
125;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [mul, div, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.05, 'max_init_depth': 5, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016936AC0>;0.15;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016954220>;0.2;<function swap_xo at 0x00000280152AEC00>;True;False;0.7815759
126;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [add, mul, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.05, 'max_init_depth': 5, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016921F80>;0.1;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x000002801681C9A0>;0.5;<function swap_xo at 0x00000280152AEC00>;False;False;23.3604
127;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.05, 'max_init_depth': 5, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x00000280169907C0>;0.5;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016970D60>;0.9;<function swap_xo at 0x00000280152AEC00>;False;False;1.247814
128;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [mul, sub, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.3, 'max_init_depth': 5, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x00000280169D7420>;0.15;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016A23560>;0.2;<function swap_xo at 0x00000280152AEC00>;False;True;0.6354078
129;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000280169872E0>;0.2;<function prm_point_mtn.<locals>.point_mtn at 0x000002801695FA60>;0.7;<function swap_xo at 0x00000280152AEC00>;True;False;1.6131489
130;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [add, mul, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.1, 'max_init_depth': 5, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016A982C0>;0.1;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x0000028016993880>;0.9;<function swap_xo at 0x00000280152AEC00>;True;False;1.3211204
131;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [sub, div, mul, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000280169D7420>;0.5;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016A66D40>;0.8;<function swap_xo at 0x00000280152AEC00>;True;True;0.6568335
132;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.1, 'max_init_depth': 5, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000280169872E0>;0.5;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016A640E0>;0.05;<function swap_xo at 0x00000280152AEC00>;True;False;2.8789136
133;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [add, div, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016A49620>;0.1;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016AD5080>;0.9;<function swap_xo at 0x00000280152AEC00>;False;True;1.2597307
134;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.05, 'max_init_depth': 5, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x00000280169D7420>;0.5;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016A96A20>;0.2;<function swap_xo at 0x00000280152AEC00>;False;True;4.8932853
135;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016A64400>;0.5;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016A41BC0>;0.9;<function swap_xo at 0x00000280152AEC00>;False;False;0.37324673
136;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x0000028016A05120>;0.15;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016A4A700>;0.2;<function swap_xo at 0x00000280152AEC00>;True;False;0.5965242
137;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.2, 'max_init_depth': 4, 'max_depth': 7, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016B24180>;0.5;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016A49620>;0.8;<function swap_xo at 0x00000280152AEC00>;True;False;0.579151
138;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div, mul, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016B70C20>;0.5;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016ACF060>;0.9;<function swap_xo at 0x00000280152AEC00>;True;True;0.5948993
139;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.05, 'max_init_depth': 4, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016BB4E00>;0.5;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016B72660>;0.8;<function swap_xo at 0x00000280152AEC00>;False;True;2.1487486
140;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016AF0AE0>;0.5;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016ACE3E0>;0.05;<function swap_xo at 0x00000280152AEC00>;True;True;0.47906184
141;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [add, div, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.3, 'max_init_depth': 5, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x0000028016B58AE0>;0.2;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016BCE5C0>;0.8;<function swap_xo at 0x00000280152AEC00>;False;False;0.46007842
142;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x0000028016BE9F80>;0.15;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016A64A40>;0.2;<function swap_xo at 0x00000280152AEC00>;False;True;1.072067
143;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [add, mul, div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_tournament.<locals>.tournament at 0x0000028016BE7BA0>;0.15;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016C2EE80>;0.05;<function swap_xo at 0x00000280152AEC00>;False;True;0.69786227
144;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016C5B600>;0.1;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016C67880>;0.9;<function swap_xo at 0x00000280152AEC00>;False;True;0.64253163
145;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [sub, mul, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B32D0>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 8, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x0000028016CD2B60>;0.05;<function prm_subtree_mtn.<locals>.subtree_mtn at 0x0000028016C76C00>;0.9;<function swap_xo at 0x00000280152AEC00>;False;False;1.5152773
146;50;10;<function full at 0x00000280152AE520>;{'n_dims': 12, 'function_set': [mul, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000280152B3350>, 'p_constants': 0.3, 'max_init_depth': 4, 'max_depth': 6, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x0000028016C66980>;0.05;<function prm_point_mtn.<locals>.point_mtn at 0x0000028016CB3BA0>;0.2;<function swap_xo at 0x00000280152AEC00>;False;False;3.8128319
147;50;10;<function grow at 0x00000280152AE340>;{'n_dims': 12, 'function_set': [mul, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x0000028014CC1850>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 5, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_double_tournament.<locals>.double_tournament at 0x0000028016C7EE80>;0.15;<function prm_hoist_mtn.<locals>.hoist_mtn at 0x0000028016C3C400>;0.7;<function swap_xo at 0x00000280152AEC00>;True;True;0.72869986
