id;fold;val_score;representation
36;0;tensor(0.5772);[add, div, div, 1, 1, 2, 2]
36;1;tensor(0.1321);[add, div, 8, 8, tensor(3.7751)]
36;2;tensor(0.1343);[add, div, 8, 8, tensor(3.7751)]
36;3;tensor(0.5020);[add, div, 2, 5, 5]
36;4;tensor(0.0639);[add, tensor(4.8257), div, tensor(0.3502), add, add, 2, tensor(1.3702), div, 9, 4]
36;5;tensor(0.1810);[add, div, tensor(1.1503), 6, tensor(4.3376)]
36;6;tensor(0.4849);[add, add, 6, tensor(1.5909), div, tensor(1.1503), 6]
36;7;tensor(0.0652);[add, tensor(3.3665), tensor(1.5196)]
36;8;tensor(0.3369);[add, div, 3, add, 1, 10, add, 10, tensor(2.8639)]
36;9;tensor(0.1675);[add, tensor(4.0450), div, 2, 2]
