id;fold;val_score;representation
57;0;tensor(0.0927);[sub, tensor(4.4236), tensor(-0.5355)]
57;1;tensor(0.6201);[add, div, 10, tensor(2.9652), 2]
57;2;tensor(0.4206);[add, 9, tensor(4.9012)]
57;3;tensor(0.6456);[2]
57;4;tensor(0.3749);[add, tensor(4.8990), 10]
57;5;tensor(0.6233);[2]
57;6;tensor(0.6276);[add, sub, tensor(-0.6539), tensor(-2.2907), 6]
57;7;tensor(0.6399);[2]
57;8;tensor(0.3643);[add, tensor(4.8990), 10]
57;9;tensor(0.1474);[add, div, sub, tensor(-0.6539), tensor(-2.2907), sub, tensor(-0.6539), tensor(-2.2907), tensor(4.0229)]
