INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,7,tensor(0.7562),tensor(0.6875, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.3611328601837158,5,tensor(0.1209),tensor(0.1181, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.3635523319244385,5,tensor(0.0665),tensor(0.0627, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.3367936611175537,5,tensor(0.0665),tensor(0.0627, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.42185282707214355,5,tensor(0.0648),tensor(0.0612, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,5,0.34431886672973633,5,tensor(0.0648),tensor(0.0612, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,6,0.3610405921936035,5,tensor(0.0648),tensor(0.0612, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,7,0.4045441150665283,5,tensor(0.0648),tensor(0.0612, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,8,0.3961451053619385,5,tensor(0.0648),tensor(0.0612, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,9,0.3568089008331299,5,tensor(0.0648),tensor(0.0612, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,10,0.5057573318481445,5,tensor(0.0648),tensor(0.0612, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,7,tensor(0.7276),tensor(0.9206, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.3687102794647217,5,tensor(0.0909),tensor(0.0746, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.4155392646789551,5,tensor(0.0909),tensor(0.0746, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.3544292449951172,5,tensor(0.0909),tensor(0.0746, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.3266937732696533,5,tensor(0.0909),tensor(0.0746, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,5,0.31552743911743164,5,tensor(0.0909),tensor(0.0746, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,6,0.32815122604370117,5,tensor(0.0909),tensor(0.0746, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,7,0.32129573822021484,5,tensor(0.0642),tensor(0.0667, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,8,0.33124327659606934,5,tensor(0.0642),tensor(0.0667, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,9,0.31774139404296875,5,tensor(0.0642),tensor(0.0667, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,10,0.3601353168487549,5,tensor(0.0642),tensor(0.0667, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,7,tensor(0.7569),tensor(0.6802, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.30240535736083984,5,tensor(0.1206),tensor(0.1202, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.3856348991394043,5,tensor(0.0662),tensor(0.0653, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.35461997985839844,5,tensor(0.0662),tensor(0.0653, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.3414900302886963,5,tensor(0.0646),tensor(0.0636, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,5,0.35203003883361816,5,tensor(0.0646),tensor(0.0636, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,6,0.33898067474365234,5,tensor(0.0646),tensor(0.0636, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,7,0.3337390422821045,5,tensor(0.0646),tensor(0.0636, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,8,0.34039735794067383,5,tensor(0.0646),tensor(0.0636, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,9,0.3291463851928711,5,tensor(0.0646),tensor(0.0636, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,10,0.35311007499694824,5,tensor(0.0646),tensor(0.0636, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,7,tensor(0.7697),tensor(0.5391, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.26421403884887695,5,tensor(0.1191),tensor(0.1331, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.3469979763031006,5,tensor(0.1181),tensor(0.1319, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.32709455490112305,7,tensor(0.0652),tensor(0.0482, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.3329448699951172,7,tensor(0.0652),tensor(0.0482, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,5,0.34577107429504395,7,tensor(0.0652),tensor(0.0482, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,6,0.3356349468231201,7,tensor(0.0652),tensor(0.0482, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,7,0.351027250289917,7,tensor(0.0652),tensor(0.0482, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,8,0.4130213260650635,7,tensor(0.0652),tensor(0.0482, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,9,0.37992191314697266,7,tensor(0.0652),tensor(0.0482, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,10,0.6748957633972168,7,tensor(0.0652),tensor(0.0482, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,7,tensor(0.7533),tensor(0.7140, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.5229721069335938,5,tensor(0.1186),tensor(0.1371, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.7007808685302734,7,tensor(0.1180),tensor(0.1363, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.3877894878387451,7,tensor(0.0629),tensor(0.0669, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.40738463401794434,7,tensor(0.0629),tensor(0.0669, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,5,0.3838841915130615,11,tensor(0.0612),tensor(0.0674, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,6,0.4663970470428467,9,tensor(0.0604),tensor(0.0688, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,7,0.34340453147888184,9,tensor(0.0604),tensor(0.0688, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,8,0.42127132415771484,17,tensor(0.0601),tensor(0.0691, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,9,0.39992642402648926,17,tensor(0.0601),tensor(0.0691, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,10,0.3434319496154785,19,tensor(0.0601),tensor(0.0691, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,7,tensor(0.7412),tensor(0.8210, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.30258631706237793,5,tensor(0.1209),tensor(0.1181, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.3694021701812744,5,tensor(0.1209),tensor(0.1181, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.3342263698577881,5,tensor(0.0643),tensor(0.0698, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.32988858222961426,5,tensor(0.0639),tensor(0.0691, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,5,0.3963799476623535,5,tensor(0.0639),tensor(0.0691, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,6,0.34902215003967285,5,tensor(0.0639),tensor(0.0691, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,7,0.3748209476470947,5,tensor(0.0639),tensor(0.0691, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,8,0.3837311267852783,5,tensor(0.0639),tensor(0.0691, dtype=torch.float64)
