id;fold;best_score;best_generations
538;0;25.6163330078125;0
538;0;24.94017219543457;1
538;0;24.39724349975586;2
538;0;23.90853500366211;3
538;0;23.445093154907227;4
538;0;22.993322372436523;5
538;0;22.5458927154541;6
538;0;22.09840965270996;7
538;0;21.647991180419922;8
538;0;21.192644119262695;9
538;0;20.730915069580078;10
538;0;20.261737823486328;11
538;0;19.784313201904297;12
538;0;19.298070907592773;13
538;0;18.8026180267334;14
538;0;18.297718048095703;15
538;0;17.783283233642578;16
538;0;17.25936508178711;17
538;0;16.726154327392578;18
538;0;16.183975219726562;19
538;0;15.63328742980957;20
538;0;15.074699401855469;21
538;0;14.508955001831055;22
538;0;13.936941146850586;23
538;0;13.35969352722168;24
538;0;12.77837085723877;25
538;0;12.19426441192627;26
538;0;11.608778953552246;27
538;0;11.023412704467773;28
538;0;10.439748764038086;29
538;0;9.859431266784668;30
538;0;9.28415298461914;31
538;0;8.715627670288086;32
538;0;8.155579566955566;33
538;0;7.605725288391113;34
538;0;7.067752361297607;35
538;0;6.543302536010742;36
538;0;6.0339579582214355;37
538;0;5.541225910186768;38
538;0;5.066519737243652;39
538;0;4.611149311065674;40
538;0;4.176299571990967;41
538;0;3.7630209922790527;42
538;0;3.372215986251831;43
538;0;3.004629611968994;44
538;0;2.660830020904541;45
538;0;2.3412063121795654;46
538;0;2.0459554195404053;47
538;0;1.775078296661377;48
538;0;1.5283749103546143;49
538;0;1.3054380416870117;50
538;0;1.1056623458862305;51
538;0;0.9282422065734863;52
538;0;0.7721854448318481;53
538;0;0.6363255977630615;54
538;0;0.5193414092063904;55
538;0;0.41978034377098083;56
538;0;0.33608970046043396;57
538;0;0.266649067401886;58
538;0;0.2098090797662735;59
538;0;0.16392841935157776;60
538;0;0.1274157017469406;61
538;0;0.09876365214586258;62
538;0;0.07658196240663528;63
538;0;0.059621039777994156;64
538;0;0.04678823798894882;65
538;0;0.037154536694288254;66
538;0;0.02995157428085804;67
538;0;0.02456231415271759;68
538;0;0.020505022257566452;69
538;0;0.017413754016160965;70
538;0;0.015018109232187271;71
538;0;0.01312308944761753;72
538;0;0.011591094546020031;73
538;0;0.01032685674726963;74
538;0;0.009265064261853695;75
538;0;0.008361097425222397;76
538;0;0.007584274280816317;77
538;0;0.006913061253726482;78
538;0;0.006331820972263813;79
538;0;0.005828742869198322;80
538;0;0.005394455045461655;81
538;0;0.0050211818888783455;82
538;0;0.004702229052782059;83
538;0;0.004431623965501785;84
538;0;0.004203946329653263;85
538;0;0.004014190286397934;86
538;0;0.0038576703518629074;87
538;0;0.0037300470285117626;88
538;0;0.0036272478755563498;89
538;0;0.0035455257166177034;90
538;0;0.0034814011305570602;91
538;0;0.003431768622249365;92
538;0;0.003393852151930332;93
538;0;0.0033652230631560087;94
538;0;0.0033438277896493673;95
538;0;0.003327916609123349;96
538;0;0.0033160820603370667;97
538;0;0.003307231469079852;98
538;0;0.003300508949905634;99
538;1;24.576879501342773;0
538;1;23.716291427612305;1
538;1;22.983463287353516;2
538;1;22.30388641357422;3
538;1;21.650835037231445;4
538;1;21.011890411376953;5
538;1;20.38051414489746;6
538;1;19.753042221069336;7
538;1;19.127357482910156;8
538;1;18.50221061706543;9
538;1;17.876848220825195;10
538;1;17.250804901123047;11
538;1;16.623783111572266;12
538;1;15.995609283447266;13
538;1;15.366190910339355;14
538;1;14.735525131225586;15
538;1;14.103714942932129;16
538;1;13.470972061157227;17
538;1;12.837650299072266;18
538;1;12.204258918762207;19
538;1;11.571488380432129;20
538;1;10.940223693847656;21
538;1;10.311549186706543;22
538;1;9.686758041381836;23
538;1;9.067350387573242;24
538;1;8.455025672912598;25
538;1;7.851649761199951;26
538;1;7.25924825668335;27
538;1;6.67995548248291;28
538;1;6.115985870361328;29
538;1;5.569580554962158;30
538;1;5.04296350479126;31
538;1;4.538274765014648;32
538;1;4.057529926300049;33
538;1;3.6025586128234863;34
538;1;3.1749606132507324;35
538;1;2.776052474975586;36
538;1;2.40684175491333;37
538;1;2.0679876804351807;38
538;1;1.7597829103469849;39
538;1;1.4821453094482422;40
538;1;1.2346187829971313;41
538;1;1.016376256942749;42
538;1;0.8262433409690857;43
538;1;0.6627259254455566;44
538;1;0.5240488052368164;45
538;1;0.40820008516311646;46
538;1;0.31298837065696716;47
538;1;0.2361009120941162;48
538;1;0.17517505586147308;49
538;1;0.1278626024723053;50
538;1;0.09190055727958679;51
538;1;0.06517433375120163;52
538;1;0.045767366886138916;53
538;1;0.032003000378608704;54
538;1;0.02246236242353916;55
538;1;0.015989989042282104;56
538;1;0.011679419316351414;57
538;1;0.008847168646752834;58
538;1;0.0069978563115000725;59
538;1;0.0057864123955369;60
538;1;0.004981599748134613;61
538;1;0.004433772526681423;62
538;1;0.004048976115882397;63
538;1;0.003769587492570281;64
538;1;0.003560783574357629;65
538;1;0.0034013220574706793;66
538;1;0.0032783078495413065;67
538;1;0.0031833939719945192;68
538;1;0.00311125791631639;69
538;1;0.003058206755667925;70
538;1;0.00302159134298563;71
538;1;0.0029994139913469553;72
538;1;0.002990019740536809;73
538;1;0.002991998801007867;74
538;1;0.0030040519777685404;75
538;1;0.0030249913688749075;76
538;1;0.0030536791309714317;77
538;1;0.003089028177782893;78
538;1;0.003130018012598157;79
538;1;0.0031756178941577673;80
538;1;0.0032248918432742357;81
538;1;0.0032767904922366142;82
538;1;0.0033303750678896904;83
538;1;0.0033846432343125343;84
538;1;0.0034386059269309044;85
538;1;0.0034912314731627703;86
538;1;0.003541735466569662;87
538;1;0.0035892801824957132;88
538;1;0.00363327469676733;89
538;1;0.003673282917588949;90
538;1;0.0037091695703566074;91
538;1;0.003740802174434066;92
538;1;0.003768353955820203;93
538;1;0.003792129922658205;94
538;1;0.0038124551065266132;95
538;1;0.0038297725841403008;96
538;1;0.0038445857353508472;97
538;1;0.0038572673220187426;98
538;1;0.003868357976898551;99
538;2;20.244104385375977;0
538;2;19.52931785583496;1
538;2;18.90997314453125;2
538;2;18.327350616455078;3
538;2;17.761159896850586;4
538;2;17.202619552612305;5
538;2;16.647592544555664;6
538;2;16.094036102294922;7
