id;epoch;train_loss
38;0;10.413343763869742
38;1;0.3838026764924112
38;2;0.03936905616327473
38;3;0.02419985699183915
38;4;0.02142869452338504
38;5;0.020197384494721242
38;6;0.01941621012520045
38;7;0.0188558769169385
38;8;0.018429948037247294
38;9;0.018093972851562758
38;10;0.017821855124329097
38;11;0.01759748466555839
38;12;0.017409830273169537
38;13;0.017251177579569427
38;14;0.017115862280859248
38;15;0.01699976989513506
38;16;0.016899563928904092
38;17;0.0168123962458871
38;18;0.016736431604089295
38;19;0.016669949223084943
38;20;0.016611359021423952
38;21;0.01655973176188443
38;22;0.016513862930562184
38;23;0.016472984986055806
38;24;0.016436541058204097
38;25;0.01640370724034374
38;26;0.016374363452601043
38;27;0.016347756983874286
38;28;0.016323631730578516
38;29;0.016301718125443742
38;30;0.01628174110437217
38;31;0.016263454585619595
38;32;0.01624656218589972
38;33;0.016231126992193902
38;34;0.016216808089824473
38;35;0.0162036645570365
38;36;0.01619138372252169
38;37;0.016180018286990082
38;38;0.016169403416469046
38;39;0.01615943924685859
38;40;0.016150258866179247
38;41;0.01614160569506171
38;42;0.016133436842052186
38;43;0.016125809796073514
38;44;0.016118546684637018
38;45;0.01611178598123724
38;46;0.016105385689550767
38;47;0.016099455614533763
38;48;0.016093700860991426
38;49;0.016088304686886462
38;50;0.016083275818306465
38;51;0.016078390515125964
38;52;0.016073843150440116
38;53;0.016069476047287815
38;54;0.016065353183480707
38;55;0.01606145397881451
38;56;0.01605773466112821
38;57;0.016054146680171074
38;58;0.016050841274630766
38;59;0.01604767435270807
38;60;0.01604466382211641
38;61;0.016041767783463
38;62;0.016039036558536085
38;63;0.01603637932313849
38;64;0.016033877304795642
38;65;0.016031514407823914
38;66;0.016029246505754796
38;67;0.01602710707558562
38;68;0.01602500374428928
38;69;0.016022980982518715
38;70;0.016021208544059293
38;71;0.016019416375733588
38;72;0.016017799751590126
38;73;0.016016033255373655
38;74;0.016014398996839704
38;75;0.01601296019456957
38;76;0.01601160304499385
38;77;0.016010344322041972
38;78;0.0160089782540403
38;79;0.01600787504171224
38;80;0.016006701595514365
38;81;0.016005506030405344
38;82;0.016004437347874045
38;83;0.01600341172888875
38;84;0.01600234517220246
38;85;0.016001446081487382
38;86;0.016000542081082644
38;87;0.015999650855994096
38;88;0.01599883542234159
38;89;0.01599812768804638
38;90;0.015997314157531313
38;91;0.01599656880590255
38;92;0.015995836907835757
38;93;0.015995263577560367
38;94;0.015994592225583998
38;95;0.0159939828571742
38;96;0.01599340025416535
38;97;0.015992884250843654
38;98;0.015992366000200094
38;99;0.015991875091972557
38;100;0.01599134923890233
38;101;0.015990902740589303
38;102;0.01599050651344916
38;103;0.015990069085408166
38;104;0.015989577600165554
38;105;0.015989169073493584
38;106;0.01598877402062973
38;107;0.01598859884087806
38;108;0.015988169237971306
38;109;0.01598775728970118
38;110;0.01598745597647908
38;111;0.015987152142612183
38;112;0.015986825896265065
38;113;0.015986552057058914
38;114;0.015986306683929717
38;115;0.01598614535253981
38;116;0.01598581384219553
38;117;0.015985614205103204
38;118;0.01598538870356329
38;119;0.015985186090287956
38;120;0.01598497831424617
38;121;0.015984799328219633
38;122;0.015984591046024278
38;123;0.015984421373223482
38;124;0.015984203828417736
38;125;0.01598406293550911
