id;fold;best_score;best_generations
786;0;25.97347640991211;0
786;0;25.97275161743164;1
786;0;25.971996307373047;2
786;0;25.97121238708496;3
786;0;25.97040557861328;4
786;0;25.969575881958008;5
786;0;25.96872329711914;6
786;0;25.967849731445312;7
786;0;25.966951370239258;8
786;0;25.966032028198242;9
786;0;25.9650936126709;10
786;0;25.964136123657227;11
786;0;25.963159561157227;12
786;0;25.9621639251709;13
786;0;25.961145401000977;14
786;0;25.96010971069336;15
786;0;25.95905876159668;16
786;0;25.957988739013672;17
786;0;25.956897735595703;18
786;0;25.955791473388672;19
786;0;25.95467185974121;20
786;0;25.95353126525879;21
786;0;25.952373504638672;22
786;0;25.951204299926758;23
786;0;25.950014114379883;24
786;0;25.948810577392578;25
786;0;25.947589874267578;26
786;0;25.94635772705078;27
786;0;25.945104598999023;28
786;0;25.9438419342041;29
786;0;25.94255828857422;30
786;0;25.941268920898438;31
786;0;25.939956665039062;32
786;0;25.938634872436523;33
786;0;25.937297821044922;34
786;0;25.93594741821289;35
786;0;25.934581756591797;36
786;0;25.93320655822754;37
786;0;25.93181037902832;38
786;0;25.93040657043457;39
786;0;25.928987503051758;40
786;0;25.927553176879883;41
786;0;25.926111221313477;42
786;0;25.924654006958008;43
786;0;25.92318344116211;44
786;0;25.92169952392578;45
786;0;25.920202255249023;46
786;0;25.9186954498291;47
786;0;25.917177200317383;48
786;0;25.915647506713867;49
786;1;17.279268264770508;0
786;1;17.278675079345703;1
786;1;17.278060913085938;2
786;1;17.27742576599121;3
786;1;17.276765823364258;4
786;1;17.27608871459961;5
786;1;17.275388717651367;6
786;1;17.274669647216797;7
786;1;17.273937225341797;8
786;1;17.27318572998047;9
786;1;17.272415161132812;10
786;1;17.271625518798828;11
786;1;17.27082061767578;12
786;1;17.270002365112305;13
786;1;17.2691650390625;14
786;1;17.268312454223633;15
786;1;17.267444610595703;16
786;1;17.26656150817871;17
786;1;17.26566505432129;18
786;1;17.264751434326172;19
786;1;17.26382827758789;20
786;1;17.262889862060547;21
786;1;17.261932373046875;22
786;1;17.26096534729004;23
786;1;17.259984970092773;24
786;1;17.25899314880371;25
786;1;17.257984161376953;26
786;1;17.2569637298584;27
786;1;17.255929946899414;28
786;1;17.254884719848633;29
786;1;17.253828048706055;30
786;1;17.252758026123047;31
786;1;17.251678466796875;32
786;1;17.25058364868164;33
786;1;17.24947738647461;34
786;1;17.24835968017578;35
786;1;17.247230529785156;36
