id;epoch;train_loss
3;0;25.030213832855225
3;1;24.783478260040283
3;2;24.522936185201008
3;3;24.247097651163738
3;4;23.95678997039795
3;5;23.651137193044026
3;6;23.328762531280518
3;7;22.98705530166626
3;8;22.62397861480713
3;9;22.237366835276287
3;10;21.825054963429768
3;11;21.384867350260418
3;12;20.91079044342041
3;13;20.39766502380371
3;14;19.84111261367798
3;15;19.235913117726643
3;16;18.571837266286213
3;17;17.844319184621174
3;18;17.045503457387287
3;19;16.163190921147663
3;20;15.189162731170654
3;21;14.123119195302328
3;22;12.952364762624105
3;23;11.672646363576254
3;24;10.288909037907919
3;25;8.8299800157547
3;26;7.338820616404216
3;27;5.884668946266174
3;28;4.538369973500569
3;29;3.3673099080721536
3;30;2.4341231882572174
3;31;1.7455145915349324
3;32;1.2738185127576191
3;33;0.9621336261431376
3;34;0.7616560657819113
3;35;0.6253854433695475
3;36;0.5309081822633743
3;37;0.4615003988146782
3;38;0.40718097363909084
3;39;0.3626284326116244
3;40;0.3249356324474017
3;41;0.29240183035532635
3;42;0.2638982317099969
3;43;0.23875046645601591
3;44;0.21640359858671823
3;45;0.19643229494492212
3;46;0.1785104162991047
3;47;0.1623854711651802
3;48;0.1478361046562592
3;49;0.13468687733014426
3;50;0.12281293887645006
3;51;0.11206064031769832
3;52;0.10231898321459691
3;53;0.09350654234488805
3;54;0.08554182387888432
3;55;0.07834857391814391
3;56;0.07186404677728812
3;57;0.06602073771258195
3;58;0.060752336867153645
3;59;0.056028200623889766
3;60;0.051768931560218334
3;61;0.04793039367844661
3;62;0.04446960178514322
3;63;0.041337452518443264
3;64;0.03849796066060662
3;65;0.03591037914156914
3;66;0.033543866515780486
3;67;0.031368648866191506
3;68;0.0293531552888453
3;69;0.0274808038957417
3;70;0.025733600603416562
3;71;0.02409930240052442
3;72;0.02257354654526959
3;73;0.021140169391098123
3;74;0.019795482434953254
3;75;0.01853387775675704
3;76;0.017346359323710203
3;77;0.01622550868584464
3;78;0.01517668238375336
3;79;0.014197162624138096
3;80;0.013283343869261444
3;81;0.01243325291822354
3;82;0.011644097976386547
3;83;0.010912297390556583
3;84;0.010234321098929891
3;85;0.009609652101062238
3;86;0.009037035478589436
3;87;0.008512027251223723
3;88;0.008032341759341458
3;89;0.007594690114880602
3;90;0.007196642555451642
3;91;0.0068433470247934265
3;92;0.006525063149941464
3;93;0.006237740764239182
3;94;0.005969974270556122
3;95;0.005722444543304543
3;96;0.0054997225136806565
3;97;0.005292601669983317
3;98;0.00510608827850471
3;99;0.004942142346408218
3;100;0.004796729927572112
3;101;0.004667678906116635
3;102;0.004552923104104896
3;103;0.00444719996691371
3;104;0.004352101241238415
3;105;0.004267491865903139
3;106;0.004192132405781497
3;107;0.004123878917501618
3;108;0.004059962559646617
3;109;0.004002659639809281
3;110;0.0039512393025991814
3;111;0.0039050159975886345
3;112;0.003863341834706565
3;113;0.003824875457212329
3;114;0.0037900950216377773
3;115;0.003758594044484198
3;116;0.003730080478514234
3;117;0.003703358660762509
3;118;0.003678980089413623
3;119;0.0036567687639035285
3;120;0.0036365179888283214
3;121;0.003623694220247368
3;122;0.0036112976376898587
3;123;0.0036003321680861213
3;124;0.0035903883593467376
3;125;0.0035813337502380214
3;126;0.0035730575715812543
3;127;0.003565494106927266
3;128;0.0035585895917999246
3;129;0.0035522636608220637
3;130;0.0035464823013171554
3;131;0.003541201624708871
3;132;0.003536363869595031
3;133;0.00353195066175734
3;134;0.0035279152604440847
3;135;0.00352425838354975
3;136;0.0035206596561086676
3;137;0.0035169436887372285
3;138;0.0035128928526925542
3;139;0.0035090582096017897
3;140;0.0035056052438449115
3;141;0.003502306256753703
3;142;0.003499222317865739
3;143;0.0034963803676267466
3;144;0.003493745462037623
3;145;0.003491318270486469
3;146;0.003489073288316528
3;147;0.0034865730170470974
3;148;0.0034836270885231593
3;149;0.003480863980560874
3;150;0.0034782715083565563
3;151;0.0034759654954541475
3;152;0.0034737785269195833
3;153;0.0034717509212593236
3;154;0.0034698052428817996
3;155;0.003468113951385021
3;156;0.0034665159376648567
3;157;0.0034649961647422365
3;158;0.003463673385946701
3;159;0.0034623747827329985
3;160;0.003461283369688317
3;161;0.0034602190814136216
3;162;0.003459329299706345
3;163;0.0034584841438724347
3;164;0.0034577519400045276
3;165;0.003457105611839021
3;166;0.003456613999636223
3;167;0.003456148706997434
3;168;0.003455753748615583
3;169;0.003455456249260654
3;170;0.003455217859785383
3;171;0.0034550593506234386
3;172;0.003454958185708771
3;173;0.003454917973916357
3;174;0.0034549197201461843
3;175;0.003454967518337071
3;176;0.0034551483404356986
3;177;0.0034551334974821657
3;178;0.0034552040548684695
3;179;0.003455343501021465
3;180;0.003455498420710986
3;181;0.0034556722190851965
3;182;0.003455803972125674
3;183;0.003456188327011963
3;184;0.003456575495268529
3;185;0.003456970463351657
3;186;0.0034573444669755795
3;187;0.0034568862174637616
3;188;0.0034565689081015685
3;189;0.003456237386368836
3;190;0.003455874898160497
3;191;0.0034555237992511443
3;192;0.003455208226417502
3;193;0.003454901142201076
3;194;0.003454608357666681
3;195;0.0034543372166808695
3;196;0.003454072109889239
3;197;0.0034538190811872482
3;198;0.0034535649465397
3;199;0.003453322104178369
3;200;0.003453100740443915
3;201;0.0034528714313637465
3;202;0.003452643625981485
3;203;0.0034524341366098574
3;204;0.0034522956217794367
3;205;0.0034520573099143803
3;206;0.0034518466563895345
3;207;0.00345159616942207
3;208;0.00345134234521538
3;209;0.0034511086802619198
3;210;0.003450862345440934
3;211;0.0034505127890345952
3;212;0.003450156383526822
3;213;0.0034498159075155854
3;214;0.003449511326228579
3;215;0.0034492119448259473
3;216;0.003448875213507563
3;217;0.0034485069239356867
3;218;0.0034481410208779075
3;219;0.0034477996814530343
3;220;0.0034474580315873027
3;221;0.0034471885107147195
3;222;0.003446937082723404
3;223;0.0034467411363342157
3;224;0.0034465644663820663
3;225;0.0034463555299832174
3;226;0.0034461726706164577
3;227;0.0034460098831914365
3;228;0.0034458236574816206
3;229;0.0034456960662888982
3;230;0.0034455693094059825
3;231;0.0034454302901091674
3;232;0.003445271916765099
3;233;0.003445136118292188
3;234;0.0034450193537243954
3;235;0.003444857953581959
3;236;0.003444733185460791
3;237;0.0034446544401968517
3;238;0.0034445710286187627
3;239;0.0034445287213505558
3;240;0.003444462772070741
3;241;0.0034444049524609
3;242;0.003444347394785533
3;243;0.003444272035267204
3;244;0.00344408421854799
3;245;0.0034438192087691277
3;246;0.003443562270452579
3;247;0.003443444933509454
3;248;0.0034433084074407816
3;249;0.0034431871220779917
3;250;0.003443120357890924
3;251;0.003443042456638068
3;252;0.0034429810960621885
3;253;0.00344287883490324
3;254;0.003442817357912039
3;255;0.0034427917077361294
3;256;0.00344275901443325
3;257;0.0034427292800197997
3;258;0.0034426853623396405
3;259;0.0034426448110025376
3;260;0.003442595024049903
3;261;0.0034425235838474086
3;262;0.0034423998246590295
3;263;0.0034423019969835877
3;264;0.0034422546838565418
3;265;0.003442202384273211
3;266;0.0034421583307751766
3;267;0.003442110251247262
3;268;0.0034420670029552034
3;269;0.0034420260538657508
3;270;0.0034419779937403896
3;271;0.0034419291090064994
3;272;0.003441886423388496
3;273;0.0034418491704855114
3;274;0.0034418049617670476
3;275;0.003441758938909819
3;276;0.0034417176114705703
3;277;0.0034416758668764182
3;278;0.003441635655084004
3;279;0.003441594075411558
3;280;0.0034415577926362553
3;281;0.0034415152913425118
3;282;0.003441473440034315
3;283;0.0034414368662207076
3;284;0.0034413994095909097
3;285;0.003441363670087109
3;286;0.0034413229732308537
3;287;0.0034412800547822067
3;288;0.0034412355841292688
3;289;0.0034411916664491096
3;290;0.00344115195912309
3;291;0.0034411126495494195
3;292;0.003441078083900114
3;293;0.0034410301207875213
3;294;0.003440984738214562
3;295;0.003440942644374445
3;296;0.003440895079014202
3;297;0.0034408533635238805
3;298;0.0034408068362002573
3;299;0.003440766993056362
3;300;0.003440720591849337
3;301;0.0034406768487921604
3;302;0.0034406360743256905
3;303;0.0034405893044701466
3;304;0.003440541021215419
3;305;0.0034405036615983895
3;306;0.0034404615871608257
3;307;0.0034404175724678985
3;308;0.003440375226394584
3;309;0.0034403280975917974
3;310;0.0034402910290130726
3;311;0.0034402539410317936
3;312;0.003440211924801891
3;313;0.003440161934122443
3;314;0.003440121508901939
3;315;0.003440075534551094
3;316;0.0034400384465698153
3;317;0.0034399973519612104
3;318;0.003439954676044484
3;319;0.003439914600069945
3;320;0.00343986838318718
3;321;0.0034398285788483918
3;322;0.003439781799291571
3;323;0.003439743653871119
3;324;0.0034397032286506146
3;325;0.003439665054126332
3;326;0.003439618342478449
3;327;0.0034395793239430836
3;328;0.003439538054711496
3;329;0.0034394937101751566
3;330;0.003439455535650874
3;331;0.0034394129373443625
3;332;0.003439358260948211
3;333;0.0034393306220105537
3;334;0.0034392813589268676
3;335;0.0034392445134775094
3;336;0.0034392017599505684
3;337;0.0034391572601938
3;338;0.0034391112761416784
3;339;0.003439074362783382
3;340;0.0034390341218871376
3;341;0.003438991135529553
