id;fold;best_score;best_generations
957;0;28.757230758666992;0
957;0;28.711023330688477;1
957;0;28.665233612060547;2
957;0;28.619857788085938;3
957;0;28.57497215270996;4
957;0;28.53066635131836;5
957;0;28.48676300048828;6
957;0;28.44322967529297;7
957;0;28.40062713623047;8
957;0;28.35901641845703;9
957;0;28.317699432373047;10
957;0;28.27659034729004;11
957;0;28.23575210571289;12
957;0;28.19523811340332;13
957;0;28.154966354370117;14
957;0;28.114948272705078;15
957;0;28.07525062561035;16
957;0;28.03590965270996;17
957;0;27.997207641601562;18
957;0;27.95889663696289;19
957;0;27.920717239379883;20
957;0;27.883058547973633;21
957;0;27.845661163330078;22
957;0;27.80835723876953;23
957;0;27.771381378173828;24
957;0;27.734556198120117;25
957;0;27.697860717773438;26
957;0;27.66132164001465;27
957;0;27.625268936157227;28
957;0;27.58939552307129;29
957;0;27.55378532409668;30
957;0;27.518600463867188;31
957;0;27.48354148864746;32
957;0;27.448863983154297;33
957;0;27.4144229888916;34
957;0;27.379972457885742;35
957;0;27.34552001953125;36
957;0;27.31097412109375;37
957;0;27.276382446289062;38
957;0;27.241649627685547;39
957;0;27.206897735595703;40
957;0;27.172155380249023;41
957;0;27.137514114379883;42
957;0;27.102920532226562;43
957;0;27.068527221679688;44
957;0;27.03407096862793;45
957;0;26.99991798400879;46
957;0;26.965618133544922;47
957;0;26.931119918823242;48
957;0;26.896648406982422;49
957;1;24.83969497680664;0
957;1;24.787548065185547;1
957;1;24.734901428222656;2
957;1;24.681415557861328;3
957;1;24.62743377685547;4
957;1;24.573192596435547;5
957;1;24.518611907958984;6
957;1;24.463714599609375;7
957;1;24.408235549926758;8
957;1;24.352384567260742;9
957;1;24.296451568603516;10
957;1;24.240060806274414;11
957;1;24.18320083618164;12
957;1;24.12615203857422;13
957;1;24.06882095336914;14
957;1;24.00985336303711;15
957;1;23.9504337310791;16
957;1;23.890714645385742;17
957;1;23.830005645751953;18
957;1;23.76842498779297;19
957;1;23.704954147338867;20
957;1;23.6408634185791;21
957;1;23.576099395751953;22
957;1;23.510814666748047;23
957;1;23.444835662841797;24
957;1;23.3778018951416;25
957;1;23.31051254272461;26
957;1;23.24297332763672;27
957;1;23.174894332885742;28
957;1;23.106258392333984;29
957;1;23.037263870239258;30
957;1;22.96811294555664;31
957;1;22.898578643798828;32
957;1;22.828630447387695;33
957;1;22.75800323486328;34
957;1;22.686582565307617;35
957;1;22.613510131835938;36
957;1;22.539722442626953;37
957;1;22.465389251708984;38
957;1;22.390701293945312;39
957;1;22.315582275390625;40
957;1;22.240034103393555;41
957;1;22.163848876953125;42
957;1;22.08694076538086;43
957;1;22.009483337402344;44
957;1;21.931352615356445;45
957;1;21.852367401123047;46
957;1;21.772714614868164;47
957;1;21.692424774169922;48
957;1;21.61121940612793;49
957;2;19.761791229248047;0
957;2;19.71181297302246;1
957;2;19.662290573120117;2
957;2;19.613218307495117;3
957;2;19.564624786376953;4
957;2;19.516069412231445;5
957;2;19.46760368347168;6
957;2;19.419361114501953;7
957;2;19.37152862548828;8
957;2;19.323749542236328;9
957;2;19.275943756103516;10
957;2;19.22817611694336;11
957;2;19.18047332763672;12
957;2;19.13294792175293;13
957;2;19.08551788330078;14
957;2;19.0380802154541;15
957;2;18.990659713745117;16
957;2;18.94320297241211;17
957;2;18.895679473876953;18
957;2;18.848102569580078;19
957;2;18.800275802612305;20
957;2;18.75229835510254;21
957;2;18.704282760620117;22
957;2;18.656171798706055;23
957;2;18.608257293701172;24
957;2;18.560365676879883;25
957;2;18.5125675201416;26
957;2;18.464874267578125;27
957;2;18.417299270629883;28
957;2;18.369550704956055;29
957;2;18.321630477905273;30
957;2;18.27384376525879;31
957;2;18.225831985473633;32
957;2;18.17766571044922;33
957;2;18.12921714782715;34
957;2;18.08112144470215;35
957;2;18.03274154663086;36
957;2;17.984394073486328;37
957;2;17.935943603515625;38
957;2;17.887561798095703;39
957;2;17.838899612426758;40
957;2;17.790149688720703;41
957;2;17.741119384765625;42
957;2;17.691022872924805;43
957;2;17.640684127807617;44
957;2;17.589902877807617;45
957;2;17.539030075073242;46
957;2;17.48859405517578;47
957;2;17.438077926635742;48
957;2;17.387388229370117;49
957;3;23.313308715820312;0
957;3;23.254180908203125;1
957;3;23.194751739501953;2
957;3;23.13514518737793;3
957;3;23.075286865234375;4
957;3;23.01516342163086;5
957;3;22.954790115356445;6
957;3;22.89417266845703;7
957;3;22.83335304260254;8
957;3;22.772260665893555;9
957;3;22.710891723632812;10
957;3;22.64929962158203;11
957;3;22.58742904663086;12
957;3;22.524776458740234;13
957;3;22.461456298828125;14
957;3;22.397613525390625;15
957;3;22.333402633666992;16
957;3;22.268665313720703;17
957;3;22.20354461669922;18
957;3;22.13802146911621;19
957;3;22.072174072265625;20
957;3;22.0059814453125;21
957;3;21.93902015686035;22
957;3;21.871543884277344;23
957;3;21.80365753173828;24
957;3;21.735321044921875;25
957;3;21.666494369506836;26
957;3;21.597124099731445;27
957;3;21.527210235595703;28
957;3;21.456756591796875;29
957;3;21.38584327697754;30
957;3;21.314912796020508;31
957;3;21.243654251098633;32
957;3;21.17188835144043;33
957;3;21.09929084777832;34
957;3;21.026227951049805;35
957;3;20.952699661254883;36
957;3;20.87871742248535;37
957;3;20.804279327392578;38
957;3;20.729440689086914;39
957;3;20.654193878173828;40
957;3;20.578580856323242;41
957;3;20.502519607543945;42
957;3;20.426015853881836;43
957;3;20.349063873291016;44
957;3;20.271305084228516;45
957;3;20.19288444519043;46
957;3;20.11396598815918;47
957;3;20.034507751464844;48
957;3;19.954591751098633;49
957;4;20.65158462524414;0
957;4;20.609601974487305;1
957;4;20.568376541137695;2
957;4;20.52768325805664;3
957;4;20.48749542236328;4
957;4;20.44767189025879;5
957;4;20.408254623413086;6
957;4;20.369600296020508;7
957;4;20.33182716369629;8
957;4;20.29446029663086;9
957;4;20.257814407348633;10
957;4;20.221372604370117;11
957;4;20.18514060974121;12
957;4;20.149608612060547;13
957;4;20.11428451538086;14
957;4;20.07907485961914;15
957;4;20.044036865234375;16
957;4;20.009096145629883;17
957;4;19.97447967529297;18
957;4;19.94029998779297;19
957;4;19.906326293945312;20
957;4;19.87240982055664;21
957;4;19.83853530883789;22
957;4;19.804737091064453;23
957;4;19.77098274230957;24
957;4;19.737512588500977;25
957;4;19.704174041748047;26
957;4;19.671043395996094;27
957;4;19.638120651245117;28
957;4;19.605329513549805;29
957;4;19.572599411010742;30
957;4;19.539875030517578;31
957;4;19.50734519958496;32
957;4;19.475269317626953;33
957;4;19.443758010864258;34
957;4;19.4124698638916;35
957;4;19.38178825378418;36
957;4;19.351232528686523;37
957;4;19.32103157043457;38
957;4;19.290952682495117;39
957;4;19.26089096069336;40
957;4;19.230684280395508;41
957;4;19.200183868408203;42
957;4;19.16948699951172;43
957;4;19.138866424560547;44
957;4;19.10820960998535;45
957;4;19.077436447143555;46
957;4;19.046520233154297;47
957;4;19.015424728393555;48
957;4;18.984176635742188;49
