id;fold;best_score;best_generations
899;0;20.739286422729492;0
899;0;20.607860565185547;1
899;0;20.4772891998291;2
899;0;20.347566604614258;3
899;0;20.218687057495117;4
899;0;20.09064292907715;5
899;0;19.96342658996582;6
899;0;19.8370361328125;7
899;0;19.71146011352539;8
899;0;19.586698532104492;9
899;0;19.462739944458008;10
899;0;19.339580535888672;11
899;0;19.217214584350586;12
899;0;19.09563636779785;13
899;0;18.974838256835938;14
899;0;18.854816436767578;15
899;0;18.735563278198242;16
899;0;18.617074966430664;17
899;0;18.499347686767578;18
899;0;18.382369995117188;19
899;0;18.26613998413086;20
899;0;18.150650024414062;21
899;0;18.035900115966797;22
899;0;17.9218807220459;23
899;0;17.8085880279541;24
899;0;17.696014404296875;25
899;0;17.584156036376953;26
899;0;17.473012924194336;27
899;0;17.362571716308594;28
899;0;17.25282859802246;29
899;0;17.143783569335938;30
899;0;17.035429000854492;31
899;0;16.927762985229492;32
899;0;16.82077407836914;33
899;0;16.714462280273438;34
899;0;16.608821868896484;35
899;0;16.503847122192383;36
899;0;16.399534225463867;37
899;0;16.295881271362305;38
899;0;16.1928768157959;39
899;0;16.09052085876465;40
899;0;15.988809585571289;41
899;0;15.887739181518555;42
899;0;15.78730297088623;43
899;0;15.687494277954102;44
899;0;15.58831787109375;45
899;0;15.48975944519043;46
899;0;15.39181900024414;47
899;0;15.2944917678833;48
899;0;15.197773933410645;49
899;0;15.101659774780273;50
899;0;15.006146430969238;51
899;0;14.911230087280273;52
899;0;14.816906929016113;53
899;0;14.72317123413086;54
899;0;14.630021095275879;55
899;0;14.53745174407959;56
899;0;14.44545841217041;57
899;0;14.35404109954834;58
899;0;14.263190269470215;59
899;0;14.172906875610352;60
899;0;14.083184242248535;61
899;0;13.994019508361816;62
899;0;13.90540885925293;63
899;0;13.81734848022461;64
899;0;13.72983455657959;65
899;0;13.642863273620605;66
899;0;13.556436538696289;67
899;0;13.470541000366211;68
899;0;13.385180473327637;69
899;0;13.300347328186035;70
899;0;13.21604061126709;71
899;0;13.132256507873535;72
899;0;13.048991203308105;73
899;0;12.966241836547852;74
899;0;12.884005546569824;75
899;0;12.802276611328125;76
899;0;12.721052169799805;77
899;0;12.640332221984863;78
899;0;12.560110092163086;79
899;0;12.48038387298584;80
899;0;12.401150703430176;81
899;0;12.322405815124512;82
899;0;12.244148254394531;83
899;0;12.166372299194336;84
899;0;12.089077949523926;85
899;0;12.012261390686035;86
899;0;11.935919761657715;87
899;0;11.860047340393066;88
899;0;11.78464126586914;89
899;0;11.709700584411621;90
899;0;11.635223388671875;91
899;0;11.56120491027832;92
899;0;11.48764419555664;93
899;0;11.414533615112305;94
899;0;11.341874122619629;95
899;0;11.269662857055664;96
899;0;11.197896003723145;97
899;0;11.126572608947754;98
899;0;11.055686950683594;99
899;0;10.985239028930664;100
899;0;10.915223121643066;101
899;0;10.8456392288208;102
899;0;10.776483535766602;103
899;0;10.707754135131836;104
899;0;10.639447212219238;105
899;0;10.571561813354492;106
899;0;10.504090309143066;107
899;0;10.437037467956543;108
899;0;10.37039566040039;109
899;0;10.30416488647461;110
899;0;10.23834228515625;111
899;0;10.172924995422363;112
899;0;10.107909202575684;113
899;0;10.043293952941895;114
899;0;9.979074478149414;115
899;0;9.915251731872559;116
899;0;9.851820945739746;117
899;0;9.788780212402344;118
899;0;9.726127624511719;119
899;0;9.663860321044922;120
899;0;9.601974487304688;121
899;0;9.540472030639648;122
899;0;9.479347229003906;123
899;0;9.418597221374512;124
899;0;9.358222007751465;125
899;0;9.298218727111816;126
899;0;9.238585472106934;127
899;0;9.17931842803955;128
899;0;9.120415687561035;129
899;0;9.061877250671387;130
899;0;9.00369644165039;131
899;0;8.945874214172363;132
899;0;8.888409614562988;133
899;0;8.831299781799316;134
899;0;8.77453899383545;135
899;0;8.718130111694336;136
899;0;8.662066459655762;137
899;0;8.606350898742676;138
899;0;8.550976753234863;139
899;0;8.495944023132324;140
899;0;8.441250801086426;141
899;0;8.386895179748535;142
899;0;8.332873344421387;143
899;0;8.27918529510498;144
899;0;8.225828170776367;145
899;0;8.172800064086914;146
899;0;8.120100975036621;147
899;0;8.067724227905273;148
899;0;8.015670776367188;149
899;0;7.963939666748047;150
899;0;7.912526607513428;151
899;0;7.861431121826172;152
899;0;7.8106536865234375;153
899;0;7.760186672210693;154
899;0;7.7100324630737305;155
899;0;7.660188674926758;156
899;0;7.610651969909668;157
899;0;7.561422824859619;158
899;0;7.512496471405029;159
899;0;7.46387243270874;160
899;0;7.4155497550964355;161
899;0;7.367527961730957;162
899;0;7.3198018074035645;163
899;0;7.2723708152771;164
899;0;7.225233554840088;165
899;0;7.178389072418213;166
899;0;7.131834030151367;167
899;0;7.085567951202393;168
899;0;7.039586544036865;169
899;0;6.993892669677734;170
899;0;6.94848108291626;171
899;0;6.903350830078125;172
899;0;6.8585004806518555;173
899;0;6.813928127288818;174
899;0;6.769632816314697;175
899;0;6.725613594055176;176
899;0;6.681867599487305;177
899;0;6.638393402099609;178
899;0;6.595187664031982;179
899;0;6.552252769470215;180
899;0;6.50958251953125;181
899;0;6.4671783447265625;182
899;0;6.425036430358887;183
899;0;6.3831586837768555;184
899;0;6.341540813446045;185
899;0;6.300182819366455;186
899;0;6.259081840515137;187
899;0;6.218236446380615;188
899;0;6.1776442527771;189
899;0;6.1373066902160645;190
899;0;6.097221851348877;191
899;0;6.057385444641113;192
899;0;6.017798900604248;193
899;0;5.978458404541016;194
899;0;5.939364433288574;195
899;0;5.900513172149658;196
899;0;5.861905097961426;197
899;0;5.8235392570495605;198
899;0;5.78541374206543;199
899;0;5.747525215148926;200
899;0;5.709874629974365;201
899;0;5.672459602355957;202
899;0;5.63527774810791;203
899;0;5.598329544067383;204
899;0;5.5616135597229;205
899;0;5.5251264572143555;206
899;0;5.4888691902160645;207
899;0;5.452837944030762;208
899;0;5.4170331954956055;209
899;0;5.381453037261963;210
899;0;5.346096038818359;211
899;0;5.310962677001953;212
899;0;5.276049613952637;213
899;0;5.241354465484619;214
899;0;5.206880569458008;215
899;0;5.172622203826904;216
899;0;5.13857889175415;217
899;0;5.104750633239746;218
899;0;5.071134567260742;219
899;0;5.0377302169799805;220
899;0;5.0045366287231445;221
899;0;4.971551418304443;222
899;0;4.938775539398193;223
899;0;4.906205654144287;224
899;0;4.873841762542725;225
899;0;4.841681480407715;226
899;0;4.8097243309021;227
899;0;4.777970314025879;228
899;0;4.746416091918945;229
899;0;4.715062618255615;230
899;0;4.683906078338623;231
899;0;4.652946472167969;232
899;0;4.6221842765808105;233
899;0;4.591617107391357;234
899;0;4.561241626739502;235
899;0;4.531059741973877;236
899;0;4.501068592071533;237
899;0;4.471270561218262;238
899;0;4.441658973693848;239
899;0;4.412237644195557;240
899;0;4.383001804351807;241
899;0;4.3539509773254395;242
899;0;4.325085639953613;243
899;0;4.296403408050537;244
899;0;4.267905235290527;245
899;0;4.239586353302002;246
899;0;4.211449146270752;247
899;0;4.183490753173828;248
899;0;4.155710697174072;249
899;1;18.13174057006836;0
899;1;17.993684768676758;1
899;1;17.856672286987305;2
899;1;17.72069549560547;3
899;1;17.585742950439453;4
899;1;17.45180320739746;5
899;1;17.31887435913086;6
899;1;17.186946868896484;7
899;1;17.05600929260254;8
899;1;16.926055908203125;9
899;1;16.79707908630371;10
899;1;16.669069290161133;11
899;1;16.542022705078125;12
899;1;16.415929794311523;13
899;1;16.2907772064209;14
899;1;16.166566848754883;15
899;1;16.043285369873047;16
899;1;15.920924186706543;17
899;1;15.799477577209473;18
899;1;15.67894172668457;19
899;1;15.559306144714355;20
899;1;15.440567016601562;21
899;1;15.322710037231445;22
899;1;15.205734252929688;23
899;1;15.08963394165039;24
899;1;14.974397659301758;25
899;1;14.86001968383789;26
899;1;14.746496200561523;27
899;1;14.633817672729492;28
899;1;14.521979331970215;29
899;1;14.410971641540527;30
899;1;14.30079174041748;31
899;1;14.191431999206543;32
899;1;14.082884788513184;33
899;1;13.975146293640137;34
899;1;13.868208885192871;35
899;1;13.762064933776855;36
899;1;13.656709671020508;37
899;1;13.552140235900879;38
899;1;13.448348045349121;39
899;1;13.345324516296387;40
899;1;13.243064880371094;41
899;1;13.14156723022461;42
899;1;13.040822982788086;43
899;1;12.940825462341309;44
899;1;12.841569900512695;45
899;1;12.743051528930664;46
899;1;12.645264625549316;47
899;1;12.548201560974121;48
899;1;12.451860427856445;49
899;1;12.356232643127441;50
899;1;12.261314392089844;51
899;1;12.16710090637207;52
899;1;12.073585510253906;53
899;1;11.98076343536377;54
899;1;11.888628005981445;55
899;1;11.797179222106934;56
899;1;11.706405639648438;57
899;1;11.61630630493164;58
899;1;11.526872634887695;59
899;1;11.438104629516602;60
899;1;11.349992752075195;61
899;1;11.262535095214844;62
899;1;11.175726890563965;63
899;1;11.089561462402344;64
899;1;11.004034042358398;65
899;1;10.91914176940918;66
