id;epoch;train_loss
5;0;24.24007213115692
5;1;23.22500240802765
5;2;22.621459484100342
5;3;22.145164370536804
5;4;21.736319303512573
5;5;21.368550419807434
5;6;21.027063250541687
5;7;20.702306389808655
5;8;20.38752567768097
5;9;20.07769012451172
5;10;19.7689870595932
5;11;19.458563446998596
5;12;19.144367694854736
5;13;18.825010538101196
5;14;18.4996395111084
5;15;18.16781973838806
5;16;17.82942622900009
5;17;17.484564065933228
5;18;17.13349312543869
5;19;16.776585578918457
5;20;16.41428780555725
5;21;16.04708820581436
5;22;15.675500810146332
5;23;15.300049662590027
5;24;14.921258985996246
5;25;14.539646327495575
5;26;14.15571904182434
5;27;13.769966304302216
5;28;13.382867574691772
5;29;12.994883835315704
5;30;12.606463968753815
5;31;12.218037843704224
5;32;11.830027431249619
5;33;11.442839831113815
5;34;11.05687403678894
5;35;10.672518789768219
5;36;10.290152817964554
5;37;9.910154223442078
5;38;9.532889872789383
5;39;9.158727824687958
5;40;8.788028925657272
5;41;8.421153172850609
5;42;8.058457031846046
5;43;7.7002944201231
5;44;7.34701880812645
5;45;6.998983010649681
5;46;6.656536638736725
5;47;6.320028096437454
5;48;5.989802241325378
5;49;5.666201278567314
5;50;5.349566295742989
5;51;5.04023103415966
5;52;4.738519310951233
5;53;4.44475582242012
5;54;4.159249171614647
5;55;3.8823026716709137
5;56;3.61420651525259
5;57;3.3552395440638065
5;58;3.1056607514619827
5;59;2.8657138906419277
5;60;2.6356231831014156
5;61;2.4155911803245544
5;62;2.2057967483997345
5;63;2.006391581147909
5;64;1.8174976762384176
5;65;1.6392051111906767
5;66;1.4715722780674696
5;67;1.314620254561305
5;68;1.1683282051235437
5;69;1.0326363584026694
5;70;0.9074390819296241
5;71;0.7925821854732931
5;72;0.6878632176667452
5;73;0.5930301705375314
5;74;0.507775206817314
5;75;0.43173789512366056
5;76;0.3645043005235493
5;77;0.30560805735876784
5;78;0.25453209067927673
5;79;0.2107135705591645
5;80;0.17355022937408648
5;81;0.14240818539838074
5;82;0.1166325854594561
5;83;0.09556138657899282
5;84;0.07853948568663327
5;85;0.06493349302036222
5;86;0.05414892297994811
5;87;0.045643634264706634
5;88;0.038938761776080355
5;89;0.033626577918767
5;90;0.02937212327378802
5;91;0.025910804179147817
5;92;0.023041454434860498
5;93;0.02061624763882719
5;94;0.018529800821852405
5;95;0.016708396120520774
5;96;0.015100708060344914
5;97;0.013670552674739156
5;98;0.012391709286021069
5;99;0.011244514389545657
5;100;0.010213765654043527
5;101;0.009287448957365996
5;102;0.008455889852484688
5;103;0.007711245767097807
5;104;0.007046989679622584
5;105;0.006457623942083046
5;106;0.005938247603126001
5;107;0.005484374752995791
5;108;0.005091659674690163
5;109;0.004755784219014458
5;110;0.004472319329579477
5;111;0.004236699567627511
5;112;0.004044222239826922
5;113;0.0038901019033801276
5;114;0.0037695168939535506
5;115;0.003677712109492859
5;116;0.0036101010446145665
5;117;0.003562382386007812
5;118;0.0035305880701343995
