id;fold;val_score;representation
1;0;tensor(0.6056);[sub, 6, tensor(-0.4182)]
1;1;tensor(0.5830);[sub, 6, sub, tensor(-0.1325), tensor(0.1853)]
1;2;tensor(0.5213);[sub, tensor(0.4231), sub, 10, 6]
1;3;tensor(0.6038);[sub, sub, 6, tensor(-0.4182), sub, 1, 1]
1;4;tensor(0.4930);[sub, tensor(0.4992), sub, 10, 6]
1;5;tensor(0.6014);[sub, 6, tensor(-0.4182)]
1;6;tensor(0.6001);[sub, 6, tensor(-0.3187)]
1;7;tensor(0.6046);[sub, tensor(0.9983), sub, sub, sub, 7, sub, 7, 10, sub, tensor(0.2012), tensor(0.7878), sub, 9, sub, sub, tensor(-0.2704), 6, sub, 6, 6]
1;8;tensor(0.4979);[sub, sub, tensor(0.7730), 9, sub, sub, 10, 9, 6]
1;9;tensor(0.5713);[sub, 6, sub, 10, tensor(0.9138)]
