id;fold;val_score;representation
16;0;tensor(0.1486);[tensor(3.3400)]
16;1;tensor(0.3036);[add, tensor(2.9737), 10]
16;2;tensor(0.7112);[6]
16;3;tensor(0.1444);[tensor(3.3400)]
16;4;tensor(0.1509);[tensor(3.3400)]
16;5;tensor(0.4230);[sub, tensor(0.8820), sub, sub, 6, 10, tensor(5.0975)]
16;6;tensor(0.2962);[add, tensor(0.8820), sub, tensor(2.8258), 10]
16;7;tensor(0.1513);[tensor(3.3400)]
16;8;tensor(0.4585);[add, tensor(0.8820), sub, sub, 6, 10, 10]
16;9;tensor(0.4682);[add, tensor(0.8820), sub, sub, 6, 10, 10]
