id;fold;val_score;representation
111;0;tensor(3.8925);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;1;tensor(3.8920);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;2;tensor(3.8840);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;3;tensor(3.8887);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;4;tensor(3.8898);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;5;tensor(3.8873);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;6;tensor(3.8901);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;7;tensor(3.8831);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;8;tensor(3.8951);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
111;9;tensor(3.8823);[div, div, div, 8, 7, div, 9, 7, div, div, 11, 11, div, tensor(0.2509), 1]
