id;ps;n_iter;initializer;sspace;selection_pressure;selection_method;mutation_prob;mutation_method;xo_prob;xo_method;has_elitism;allow_reproduction;score
51;30;6;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172C009120>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2AD440>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D1499E0>;True;False;1.5915563
52;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, add, div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D1B6F20>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D11E8E0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2AB4C0>;True;True;3.8979187
53;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D2BC4A0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2A9F80>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172C009120>;True;True;2.097964
54;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div, add, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x000002172D2B1760>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172BFBC220>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D143740>;True;True;2.645088
55;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D11E8E0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2DCAE0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2BC4A0>;False;False;2.0952704
56;100;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D2C4720>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2AE200>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2DCAE0>;True;True;0.4446569
57;100;2;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D2FF4C0>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D29A8E0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D11E8E0>;True;True;0.65855974
58;10;8;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D2B1620>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2B1760>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2980E0>;False;True;9.223372036854776e+18
59;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D2AE200>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2D5120>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172BFBC220>;False;True;9.223372036854776e+18
60;10;2;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [add, mul, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D2FDEE0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2C0EA0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2B1620>;False;False;9.223372036854776e+18
61;200;6;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D3442C0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2C45E0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2AE200>;False;False;9.223372036854776e+18
62;10;6;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, div, add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D2B1620>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D368FE0>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D368900>;True;False;1.183363
63;50;2;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [sub, mul, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D3832E0>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2C04A0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D368FE0>;True;True;1.6963066
64;200;4;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_tournament.<locals>.tournament at 0x000002172D2C45E0>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D36B6A0>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2B1620>;True;False;0.12834309
65;200;2;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D35E340>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D369300>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2AE200>;True;True;2.6882596
66;100;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D382D40>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D231DA0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2C45E0>;False;True;2.702169
67;50;6;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [sub, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D3837E0>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D382F20>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D3836A0>;False;True;9.223372036854776e+18
68;10;8;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D2D5120>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D2B1620>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D382D40>;False;True;9.223372036854776e+18
69;200;6;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div, mul, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D399D00>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D345940>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2C45E0>;False;False;9.223372036854776e+18
70;200;4;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [add, mul, div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D3837E0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D35C7C0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D2D5120>;False;True;0.16397354
71;30;4;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul, add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D323600>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D382F20>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D373E20>;False;True;43.42278
72;200;8;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D323BA0>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D3F9C60>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D3837E0>;False;True;9.223372036854776e+18
73;10;2;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D44C540>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D399D00>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D44E020>;False;True;16.63513
74;50;8;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D3837E0>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D373E20>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D323BA0>;True;False;1.8677952
75;100;4;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div, add, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x000002172D44EF20>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D44E2A0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D35C7C0>;True;False;0.5998275
76;200;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D49C400>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D44E020>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D44E2A0>;True;True;0.7522377
77;200;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D4E87C0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D489DA0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D44EF20>;False;False;9.223372036854776e+18
78;200;8;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_tournament.<locals>.tournament at 0x000002172D3837E0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D399D00>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D3F9C60>;True;False;1.9929012
79;10;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [sub, add, div, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D44EF20>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D44D300>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D334A40>;False;True;4.894581
80;100;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D4E9760>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D44EF20>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D44D300>;True;False;2.566567
81;100;8;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x000002172D44E020>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D3C0CC0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D373E20>;False;False;9.223372036854776e+18
82;10;2;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D4A1BC0>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D48F6A0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4E9760>;False;False;9.223372036854776e+18
83;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D41C680>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D4A1BC0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D44E020>;False;True;3.8884778
84;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D37BBA0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D408EA0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4E9440>;True;True;4.554746
85;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D3CBCE0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D3837E0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4A2B60>;False;True;2.1037965
86;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D46A660>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D4E7CE0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D37BBA0>;False;False;9.223372036854776e+18
87;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D4D7240>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D4D4D60>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D3CBCE0>;False;False;2.1040754
88;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D51A7A0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D51B100>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D51AB60>;True;False;0.75727856
89;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D4D7240>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D51A7A0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D51B100>;False;True;32.54708
90;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D590040>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D44E020>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4E7CE0>;False;True;3.8884778
91;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D5FD1C0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D46A660>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D590040>;True;True;4.554746
92;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D571300>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D600F40>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4CD120>;False;True;2.1037965
93;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D4E7CE0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D4D7240>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D593CE0>;False;False;9.223372036854776e+18
94;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D603420>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D5FFE20>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D6004A0>;False;False;2.1040754
95;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D5C9760>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D603880>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4CD120>;True;False;0.75727856
96;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D59BF60>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D59B4C0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D603420>;False;True;32.54708
97;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D5C8B80>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D4D7240>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D59AF20>;False;True;3.8884778
98;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D593CE0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D4E7CE0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D59BF60>;True;True;4.554746
99;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D6394E0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D4A2B60>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D59A160>;False;True;2.1037965
100;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D639620>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D5C9DA0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D593CE0>;False;False;9.223372036854776e+18
101;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D6463E0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D639620>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D6394E0>;False;False;2.1040754
