id;fold;val_score;representation
42;0;tensor(2.0141);[sub, 6, tensor(-0.0007)]
42;1;tensor(1.9980);[sub, 6, tensor(-0.0007)]
42;2;tensor(2.0104);[sub, 6, tensor(-0.0007)]
42;3;tensor(2.0184);[sub, 6, tensor(-0.0007)]
42;4;tensor(1.9886);[sub, 6, tensor(-0.0007)]
42;5;tensor(1.9900);[sub, 6, tensor(-0.0007)]
42;6;tensor(2.0124);[sub, 6, tensor(-0.0007)]
42;7;tensor(2.0022);[sub, 6, tensor(-0.0007)]
42;8;tensor(1.9957);[sub, 6, tensor(-0.0007)]
42;9;tensor(1.9994);[sub, 6, tensor(-0.0007)]
