id;fold;val_score;representation
63;0;tensor(1.7055);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;1;tensor(1.6444);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;2;tensor(1.7312);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;3;tensor(1.7089);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;4;tensor(1.7147);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;5;tensor(1.7062);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;6;tensor(1.7224);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;7;tensor(1.7187);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;8;tensor(1.6366);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
63;9;tensor(1.6745);[sub, add, sub, 8, 10, div, 5, 0, add, sub, 9, 2, div, tensor(1.0715), 5]
