id;fold;val_score;representation
19;0;tensor(0.8060);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;1;tensor(0.7824);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;2;tensor(0.8133);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;3;tensor(0.8104);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;4;tensor(0.8070);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;5;tensor(0.7795);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;6;tensor(0.7956);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;7;tensor(0.8067);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;8;tensor(0.8151);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
19;9;tensor(0.8163);[add, div, tensor(0.7582), 5, sub, 2, tensor(0.5902)]
