id;fold;val_score;representation
23;0;tensor(1.2885);[2]
23;1;tensor(1.0790);[sub, add, 5, tensor(0.6293), div, 4, sub, tensor(7.0228), 3]
23;2;tensor(0.8249);[add, div, add, 6, 1, 3, add, 6, div, 8, 3]
23;3;tensor(0.7381);[div, add, tensor(-5.4476), add, tensor(-5.4476), div, 4, tensor(-5.4476), tensor(-5.4476)]
23;4;tensor(1.0766);[add, 5, tensor(0.6293)]
23;5;tensor(1.0871);[add, 5, tensor(0.6293)]
23;6;tensor(1.0958);[add, 5, tensor(0.6293)]
23;7;tensor(0.9922);[sub, div, 4, tensor(-9.8955), div, 4, tensor(-5.4476)]
23;8;tensor(1.0756);[add, 6, 10]
23;9;tensor(1.1215);[6]
