id;fold;val_score;representation
11;0;tensor(0.7167);[sub, tensor(3.2422), div, 10, sub, 4, 3]
11;1;tensor(0.7519);[sub, tensor(3.2422), div, 10, 4]
11;2;tensor(0.7314);[sub, tensor(3.2422), div, 10, sub, 4, 3]
11;3;tensor(0.7270);[tensor(3.2422)]
11;4;tensor(0.7358);[sub, tensor(3.2422), div, 10, 4]
11;5;tensor(0.7278);[tensor(3.2422)]
11;6;tensor(0.7419);[sub, tensor(3.2422), div, 10, 4]
11;7;tensor(0.7470);[sub, tensor(3.2422), div, 10, 4]
11;8;tensor(0.7571);[sub, tensor(3.2422), div, 10, 4]
11;9;tensor(0.7341);[sub, tensor(3.2422), div, 10, sub, 4, 3]
