id;fold;val_score;representation
36;0;tensor(1506.7291);[mul, mul, mul, 8, 7, mul, 8, 7, mul, 9, 8]
36;1;tensor(2.1377);[0]
36;2;tensor(630.0331);[mul, 2, mul, 8, mul, 7, mul, mul, 7, 0, 2]
36;3;tensor(3.7794);[mul, 5, 9]
36;4;tensor(6.9089);[mul, tensor(-4.5914), 8]
36;5;tensor(39.4707);[mul, 11, 7]
36;6;tensor(9223372036854775807);[mul, mul, 8, mul, mul, 6, mul, 4, mul, mul, mul, 9, 11, mul, 0, mul, 3, mul, 1, mul, 11, mul, mul, mul, mul, 9, mul, 3, mul, 4, 3, 11, 11, tensor(1.4222), 4, 2, mul, 2, 3]
36;7;tensor(9223372036854775807);[mul, mul, mul, tensor(-9.9821), mul, 8, mul, mul, 7, 2, mul, 7, 3, mul, 9, mul, 10, 4, mul, mul, mul, 5, mul, mul, 2, mul, 0, mul, 2, mul, 10, 4, mul, mul, mul, tensor(9.7618), mul, mul, mul, mul, mul, 0, mul, mul, mul, mul, 7, mul, 7, 2, 7, mul, mul, mul, mul, 6, mul, mul, mul, 1, mul, mul, mul, mul, 4, mul, mul, 7, mul, 0, mul, 0, mul, mul, 5, 11, 3, 3, 10, mul, 9, mul, 7, 5, 4, 7, mul, mul, mul, mul, mul, 8, 5, tensor(1.9237), tensor(1.9237), mul, 8, 7, mul, 7, 5, mul, 5, mul, mul, 2, mul, mul, 3, tensor(7.4022), mul, 9, 4, 4, mul, mul, 4, mul, mul, mul, 8, 1, mul, 8, mul, 5, mul, mul, 2, 6, mul, 6, mul, 11, mul, mul, 6, mul, mul, mul, 1, mul, mul, mul, mul, 10, mul, mul, 7, mul, 0, mul, 0, mul, mul, 7, 10, 5, 3, 10, mul, 9, mul, 11, 5, 4, 7, mul, mul, mul, mul, mul, 8, 9, 5, 0, mul, mul, 0, 9, 7, mul, 7, 5, mul, 5, mul, mul, 2, mul, mul, 3, tensor(7.4022), mul, mul, mul, 7, mul, 0, mul, 0, mul, mul, 5, 11, 3, mul, 9, mul, 10, tensor(-0.2487), mul, mul, mul, tensor(0.7495), 3, mul, mul, 9, mul, mul, 2, mul, 0, mul, 2, mul, mul, 9, 6, mul, 1, 11, mul, mul, mul, 1, mul, mul, mul, mul, mul, 4, mul, mul, mul, mul, 0, mul, 7, tensor(2.1668), 0, mul, mul, mul, 0, mul, 7, mul, mul, 11, 10, mul, 6, 9, mul, mul, tensor(-9.9821), mul, 4, mul, mul, tensor(-5.5712), 0, mul, 7, 9, mul, 10, mul, 11, 8, mul, mul, tensor(4.8713), 3, mul, mul, mul, mul, 7, 1, mul, 2, 0, tensor(-9.8385), 3, 3, 7, 5, 8, mul, mul, mul, 10, 3, 11, mul, 2, 1, mul, 8, 8, mul, 11, tensor(-1.6049), mul, 2, 11, mul, mul, mul, mul, 7, mul, 10, 8, 6, 8, 4, 4, mul, mul, 1, 2, mul, tensor(-9.6810), mul, mul, 4, 3, mul, 1, mul, 4, 8, mul, 2, 7, mul, mul, 5, 3, mul, mul, mul, mul, 5, 0, mul, 4, 7, 2, 3, 3, 0, tensor(-1.8039), 2, mul, mul, mul, 1, 10, 9, mul, 5, tensor(4.8115), mul, tensor(-3.7182), 8, mul, 6, 1, mul, mul, mul, 5, mul, mul, 2, mul, 0, mul, 2, mul, 10, 4, mul, mul, mul, mul, mul, 11, 4, 5, 8, mul, 2, 11, mul, 5, 1, mul, 0, mul, 10, 5, mul, mul, 1, mul, 11, 5, 2, mul, mul, mul, 9, mul, 6, mul, 0, mul, mul, mul, 4, mul, 1, mul, tensor(6.9012), tensor(2.3268), mul, 2, mul, 7, mul, mul, 3, tensor(7.4022), mul, mul, 2, mul, mul, mul, 2, mul, 0, mul, 10, mul, mul, 9, 6, mul, 1, 11, 6, mul, 9, mul, 7, 5, mul, mul, 4, 11, 6, 3, 3, 3]
36;8;tensor(3.9540);[mul, 10, mul, 7, mul, 10, 6]
36;9;tensor(248.8584);[mul, mul, mul, mul, 10, 0, 6, 4, 0]
