id;fold;val_score;representation
1;0;tensor(0.8991, dtype=torch.float64);rep
1;1;tensor(0.4697, dtype=torch.float64);rep
1;2;tensor(0.5814, dtype=torch.float64);rep
1;3;tensor(2.3772, dtype=torch.float64);rep
1;4;tensor(0.8446, dtype=torch.float64);rep
1;5;tensor(0.6415, dtype=torch.float64);rep
1;6;tensor(0.7457, dtype=torch.float64);rep
1;7;tensor(0.5627, dtype=torch.float64);rep
1;8;tensor(0.7776, dtype=torch.float64);rep
1;9;tensor(0.5824, dtype=torch.float64);rep
