id;fold;val_score;representation
;0;tensor(0.0555, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.0595, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.0580, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.0494, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.0674, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.0659, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.0816, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.0694, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1561, grad_fn=<SqrtBackward0>);repr
;9;tensor(1.2736, grad_fn=<SqrtBackward0>);repr
